Wavelength (nm),Absorbance
400,0.876556034266
401,0.889658573948
402,0.90294952381
403,0.916525079365
404,0.93011569161
405,0.943975056689
406,0.957834421769
407,0.97176074578
408,0.985714714034
409,0.999634386495
410,1.01349375157
411,1.02736536155
412,1.04193425044
413,1.05650280675
414,1.07102439405
415,1.08554598136
416,1.09987975309
417,1.11411753086
418,1.12814571429
419,1.14172126984
420,1.1552968254
421,1.16914802721
422,1.18300739229
423,1.19662001176
424,1.21008519694
425,1.22373484505
426,1.23749960695
427,1.25086615079
428,1.26315865079
429,1.27545115079
430,1.28723068783
431,1.29865402116
432,1.3100773545
433,1.32106886772
434,1.33201760847
435,1.34296634921
436,1.35265134392
437,1.36218734392
438,1.37172334392
439,1.3806303646
440,1.38901048581
441,1.39739060702
442,1.40577072823
443,1.41231270076
444,1.4185523057
445,1.42479191064
446,1.43103151558
447,1.43727112052
448,1.44121457025
449,1.44469826049
450,1.44818195072
451,1.45166564096
452,1.4551493312
453,1.45863302143
454,1.46164888889
455,1.46159963269
456,1.46155037649
457,1.46150112029
458,1.4614518641
459,1.4614026079
460,1.4613533517
461,1.4613040955
462,1.45879298018
463,1.45551117794
464,1.45222937571
465,1.44894757348
466,1.44566577125
467,1.44238396901
468,1.43800918871
469,1.43196641093
470,1.42592363316
471,1.41988085538
472,1.4138380776
473,1.40624010261
474,1.39799242585
475,1.38974474908
476,1.38146788948
477,1.37175529688
478,1.36204270429
479,1.35232227513
480,1.3408989418
481,1.32947560847
482,1.31797174603
483,1.30630007937
484,1.2946284127
485,1.28199722222
486,1.26883555556
487,1.25567388889
488,1.24152078609
489,1.2273303099
490,1.21290582011
491,1.19833693122
492,1.18349954145
493,1.16848917108
494,1.15400677249
495,1.13987936508
496,1.12523301587
497,1.1102226455
498,1.09521227513
499,1.08020190476
500,1.06481587302
501,1.04914328042
502,1.03383957672
503,1.01882920635
504,1.00406024691
505,0.989491358025
506,0.974922469136
507,0.960353580247
508,0.945884283195
509,0.931504600655
510,0.91749803197
511,0.905178596344
512,0.892859160718
513,0.878680049644
514,0.864135687504
515,0.850664550265
516,0.83742010582
517,0.824573280423
518,0.812156613757
519,0.79973994709
520,0.788117989418
521,0.776694656085
522,0.765256455026
523,0.753708955026
524,0.742161455026
525,0.731235978836
526,0.721103978836
527,0.710971978836
528,0.701261248677
529,0.692122582011
530,0.682983915344
531,0.673920695206
532,0.665805462883
533,0.65769023056
534,0.649574998236
535,0.641926476346
536,0.635013167432
537,0.628099858519
538,0.621186549606
539,0.614325883242
540,0.609016975679
541,0.603708068116
542,0.598399160553
543,0.59309025299
544,0.587781345427
545,0.583148931492
546,0.579846420669
547,0.576543909847
548,0.573241399024
549,0.569938888202
550,0.566636377379
551,0.563333866557
552,0.560675326424
553,0.559509596397
554,0.558343866369
555,0.557178136342
556,0.556012406314
557,0.554846676287
558,0.553680946259
559,0.552515216232
560,0.553549564913
561,0.554748132406
562,0.555946699899
563,0.557145267393
564,0.558343834886
565,0.559542402379
566,0.560740969872
567,0.56306068477
568,0.566262337662
569,0.569463990555
570,0.572665643447
571,0.57586729634
572,0.579068949233
573,0.582270602125
574,0.585705185185
575,0.59014006734
576,0.594574949495
577,0.59900983165
578,0.603444713805
579,0.60787959596
580,0.612314478114
581,0.617119853373
582,0.622313753156
583,0.627507652938
584,0.63270155272
585,0.637895452502
586,0.643089352284
587,0.648635468884
588,0.65427381809
589,0.659912167297
590,0.665550516503
591,0.671188865709
592,0.677092030738
593,0.683075681532
594,0.689059332326
595,0.695042983119
596,0.701026633913
597,0.706992751323
598,0.712952751323
599,0.718912751323
600,0.724872751323
601,0.730832751323
602,0.736783746536
603,0.742720095742
604,0.748656444948
605,0.754592794155
606,0.760529143361
607,0.766423492063
608,0.772241587302
609,0.77805968254
610,0.783877777778
611,0.789695873016
612,0.795407268519
613,0.800901643519
614,0.806396018519
615,0.811890393519
616,0.817384768519
617,0.822879143519
618,0.82797226372
619,0.833052546945
620,0.838132830169
621,0.843213113394
622,0.848293396618
623,0.853319156052
624,0.858199979097
625,0.863080802143
626,0.867961625188
627,0.872842448233
628,0.877723271278
629,0.882469014017
630,0.886793208948
631,0.89111740388
632,0.895441598812
633,0.899765793744
634,0.904089988675
635,0.908414183607
636,0.912402027898
637,0.916342680135
638,0.920283332371
639,0.924223984608
640,0.928164636845
641,0.932105289081
642,0.936045941318
643,0.939599758625
644,0.943080529975
645,0.946561301325
646,0.950042072675
647,0.953522844025
648,0.957003615375
649,0.960484386724
650,0.963385989768
651,0.965635356159
652,0.96788472255
653,0.970134088941
654,0.972383455333
655,0.974632821724
656,0.976882188115
657,0.979074417508
658,0.980749538721
659,0.982424659933
660,0.984099781145
661,0.985774902357
662,0.987450023569
663,0.989149715907
664,0.990858091036
665,0.992566466164
666,0.994274841292
667,0.995983216421
668,0.997691591549
669,0.999399966678
670,1.0
671,1.0
672,1.0
673,1.0
674,1.0
675,1.0
676,1.0
677,0.999311684617
678,0.997906766917
679,0.996501849218
680,0.995096931518
681,0.993692013818
682,0.992287096119
683,0.990882178419
684,0.989477260719
685,0.98788277581
686,0.986175227601
687,0.984467679391
688,0.982760131182
689,0.981052582973
690,0.979345034763
691,0.977637486554
692,0.975766291486
693,0.973418412698
694,0.971070533911
695,0.968722655123
696,0.966374776335
697,0.964026897547
698,0.961679018759
699,0.959331139971
700,0.956024531025
701,0.952593015873
702,0.949161500722
703,0.94572998557
704,0.942298470418
705,0.938866955267
706,0.935435440115
707,0.931721063698
708,0.927739130076
709,0.923757196454
710,0.919775262832
711,0.91579332921
712,0.911811395589
713,0.907829461967
714,0.903623678307
715,0.899173544974
716,0.89472341164
717,0.890273278307
718,0.885823144974
719,0.88137301164
720,0.876922878307
721,0.872249131966
722,0.867511338593
723,0.862773545221
724,0.858035751849
725,0.853297958476
726,0.848560165104
727,0.843773592005
728,0.838917295708
729,0.834060999412
730,0.829204703116
731,0.82434840682
732,0.819492110523
733,0.814509676661
734,0.809322269253
735,0.804134861846
736,0.798947454439
737,0.793760047031
738,0.788572639624
739,0.783281230159
740,0.777942063492
741,0.772602896825
742,0.767263730159
743,0.761924563492
744,0.756535
745,0.751040625
746,0.74554625
747,0.740051875
748,0.7345575
749,0.729063125
750,0.72334329806
751,0.717615075838
752,0.711886853616
753,0.706158631393
754,0.700430409171
755,0.694577883598
756,0.688717216931
757,0.682856550265
758,0.676995883598
759,0.671135216931
760,0.664920435878
761,0.658671896196
762,0.652423356513
763,0.64617481683
764,0.639926277148
765,0.63382585034
766,0.627744217687
767,0.621662585034
768,0.615580952381
769,0.609391462294
770,0.602761962905
771,0.596132463515
772,0.589502964126
773,0.582873464736
774,0.576231719674
775,0.56958766595
776,0.562943612226
777,0.556299558501
778,0.549633279343
779,0.542943483425
780,0.536253687507
781,0.529563891588
782,0.52287409567
783,0.516070194779
784,0.509236934706
785,0.502403674632
786,0.495570414559
787,0.488813977557
788,0.482155369498
789,0.47549676144
790,0.468838153381
791,0.46217691394
792,0.455487118022
793,0.448797322103
794,0.442107526185
795,0.435417730267
796,0.428839710614
797,0.42243372422
798,0.416027737825
799,0.409621751431
