Wavelength (nm),Absorbance
400,0.454185962222
401,0.460624092902
402,0.467062223583
403,0.473500354263
404,0.480751664413
405,0.490622398613
406,0.500493132814
407,0.510363867014
408,0.518752195501
409,0.523805111133
410,0.528858026765
411,0.533910942397
412,0.53896385803
413,0.544016773662
414,0.549069689294
415,0.557530708988
416,0.566063404177
417,0.574596099366
418,0.583128794555
419,0.591661489743
420,0.599954703681
421,0.608176073242
422,0.616397442804
423,0.624618812366
424,0.632840181928
425,0.640889144157
426,0.648923255807
427,0.656957367458
428,0.665539388827
429,0.675286431593
430,0.68503347436
431,0.694780517126
432,0.708760308531
433,0.725005379808
434,0.741250451085
435,0.752861155246
436,0.763628792871
437,0.773554140127
438,0.782496815287
439,0.791439490446
440,0.800382165605
441,0.809936305732
442,0.819872611465
443,0.82865651298
444,0.836928234844
445,0.845199956707
446,0.853078543649
447,0.860550029355
448,0.868021515061
449,0.875493000767
450,0.88337853405
451,0.891916396754
452,0.900454259457
453,0.908992122161
454,0.916673902755
455,0.923807660717
456,0.930941418679
457,0.938072955048
458,0.94519043327
459,0.952307911491
460,0.96025477707
461,0.96952866242
462,0.978802547771
463,0.984801164621
464,0.987524512971
465,0.990247861321
466,0.992971209671
467,0.995697359142
468,0.998427644921
469,1.0011579307
470,1.00388821648
471,1.00661850226
472,1.00934878804
473,1.01207907381
474,1.0146001744
475,1.0163600794
476,1.01811998439
477,1.01987988939
478,1.02163979439
479,1.02339969939
480,1.02515960439
481,1.02691950939
482,1.02840997438
483,1.02979001684
484,1.0311700593
485,1.03255010177
486,1.03393014423
487,1.03531018669
488,1.03669022915
489,1.03709599695
490,1.03704964385
491,1.03700329075
492,1.03695693765
493,1.03648407643
494,1.03582165605
495,1.03515923567
496,1.03449681529
497,1.0338343949
498,1.03317197452
499,1.03003916365
500,1.02670048691
501,1.02336181016
502,1.02002313342
503,1.01668445668
504,1.01334577993
505,1.01012235875
506,1.00690325322
507,1.00368414769
508,1.00046504216
509,0.99724593663
510,0.994026831101
511,0.990807725572
512,0.9873299251
513,0.982998714909
514,0.978667504718
515,0.974336294527
516,0.970005084336
517,0.965687134138
518,0.961938436976
519,0.958189739813
520,0.95444104265
521,0.950692345488
522,0.946943648325
523,0.943194951162
524,0.939446253999
525,0.935683973141
526,0.930148748281
527,0.924613523421
528,0.91907829856
529,0.9135430737
530,0.90800784884
531,0.90247262398
532,0.89694638842
533,0.891476556342
534,0.886006724263
535,0.880536892184
536,0.875067060105
537,0.869597228027
538,0.864127395948
539,0.85928954517
540,0.855825758592
541,0.852361972014
542,0.848898185435
543,0.845434398857
544,0.841970612279
545,0.838506825701
546,0.835043039123
547,0.830697447903
548,0.825842458519
549,0.820987469134
550,0.81613247975
551,0.811277490366
552,0.806422500982
553,0.801567511597
554,0.798341156878
555,0.795192359992
556,0.792043563106
557,0.78889476622
558,0.785745969334
559,0.782597172448
560,0.779448375562
561,0.776299578676
562,0.774189110689
563,0.772145644177
564,0.770102177665
565,0.768058711153
566,0.76601524464
567,0.763971778128
568,0.761928311616
569,0.760147942229
570,0.758548781495
571,0.756949620761
572,0.755350460026
573,0.753751299292
574,0.752152138558
575,0.750552977823
576,0.748894058834
577,0.747174271101
578,0.745454483368
579,0.743734695635
580,0.742014907902
581,0.740295120169
582,0.738575332436
583,0.736855544703
584,0.735619119226
585,0.737006795295
586,0.738394471364
587,0.739782147433
588,0.741169823502
589,0.742557499572
590,0.743945175641
591,0.74533285171
592,0.746720527779
593,0.748108203848
594,0.74995409968
595,0.751863224739
596,0.753772349799
597,0.755681474858
598,0.757590599918
599,0.759499724977
600,0.761408850037
601,0.763317975096
602,0.765712545474
603,0.768236649679
604,0.770760753884
605,0.773284858089
606,0.775808962294
607,0.778333066499
608,0.780857170704
609,0.783381274909
610,0.78792103882
611,0.792545346774
612,0.797169654728
613,0.801793962682
614,0.806418270636
615,0.810998654369
616,0.815266749331
617,0.819534844294
618,0.823802939256
619,0.828071034218
620,0.831997518305
621,0.835520390337
622,0.839043262369
623,0.842566134402
624,0.846089006434
625,0.849611878467
626,0.853134750499
627,0.857421533779
628,0.861768003345
629,0.866114472912
630,0.870460942478
631,0.874807412045
632,0.879153881611
633,0.883500351177
634,0.887846820744
635,0.891969873076
636,0.895944395369
637,0.899918917662
638,0.903893439955
639,0.907867962248
640,0.911661757346
641,0.914174595013
642,0.91668743268
643,0.919200270348
644,0.921713108015
645,0.927184713376
646,0.933543949045
647,0.939903184713
648,0.946262420382
649,0.952621656051
650,0.955923566879
651,0.959103184713
652,0.962282802548
653,0.965462420382
654,0.968519745223
655,0.970904458599
656,0.973289171975
657,0.97567388535
658,0.978058598726
659,0.980305732484
660,0.982292993631
661,0.984280254777
662,0.986267515924
663,0.98825477707
664,0.990242038217
665,0.992229299363
666,0.99421656051
667,0.995229299363
668,0.99572611465
669,0.996222929936
670,0.996719745223
671,0.99721656051
672,0.997713375796
673,0.998210191083
674,0.998707006369
675,0.99872611465
676,0.99872611465
677,0.99872611465
678,0.99872611465
679,0.99872611465
680,0.99872611465
681,0.99872611465
682,0.99872611465
683,0.99872611465
684,0.99872611465
685,0.99872611465
686,0.99872611465
687,0.997350318471
688,0.994369426752
689,0.991388535032
690,0.988407643312
691,0.986771974522
692,0.985977070064
693,0.985182165605
694,0.984387261146
695,0.983592356688
696,0.981834394904
697,0.979847133758
698,0.977859872611
699,0.975872611465
700,0.973885350318
701,0.971898089172
702,0.969910828025
703,0.967923566879
704,0.965936305732
705,0.963949044586
706,0.961961783439
707,0.959796178344
708,0.957146496815
709,0.954496815287
