Wavelength (nm),Absorbance
360,0.58271253012
361,0.592051366708
362,0.600347713093
363,0.608644059479
364,0.616868186853
365,0.624946318432
366,0.633024450011
367,0.642532251611
368,0.652342656372
369,0.662069848525
370,0.671797040678
371,0.680730695376
372,0.689646573754
373,0.699202878168
374,0.708940847341
375,0.719093210589
376,0.729293190784
377,0.738925369082
378,0.748505337938
379,0.75840936749
380,0.768345491711
381,0.778612857562
382,0.78894532935
383,0.799528695745
384,0.809739823419
385,0.818357169773
386,0.826974516127
387,0.835890460467
388,0.844875554217
389,0.853634278991
390,0.862098497741
391,0.87055774887
392,0.87893515512
393,0.88731256137
394,0.895167316466
395,0.902775949799
396,0.910380765301
397,0.917270205301
398,0.924159645301
399,0.931055618072
400,0.938139518072
401,0.945223418072
402,0.951578034492
403,0.957225311635
404,0.962872588778
405,0.968519865921
406,0.97254666312
407,0.97615044667
408,0.97975423022
409,0.983358013769
410,0.986961797319
411,0.989591152942
412,0.990999831809
413,0.992408510676
414,0.993817189542
415,0.995225868409
416,0.996634547275
417,0.998043226142
418,0.99699037631
419,0.995682551635
420,0.99437472696
421,0.993066902284
422,0.991759077609
423,0.990451252934
424,0.987519605696
425,0.983971943358
426,0.98042428102
427,0.976876618683
428,0.971621461274
429,0.965945577345
430,0.960269693417
431,0.953939566747
432,0.945494446747
433,0.937947910213
434,0.931874144699
435,0.925800379184
436,0.918330750519
437,0.909707693513
438,0.90106952972
439,0.892144993814
440,0.883220457909
441,0.87172847248
442,0.860375925348
443,0.849558383549
444,0.838888224436
445,0.828335311776
446,0.816774218337
447,0.804190943075
448,0.791577087533
449,0.778948098277
450,0.767279525909
451,0.755497072845
452,0.742096190794
453,0.728636810358
454,0.715075411747
455,0.702027153375
456,0.689575148084
457,0.672990873322
458,0.657717063683
459,0.644950637522
460,0.632013094664
461,0.613533781411
462,0.598466320138
463,0.587606865592
464,0.572649664332
465,0.556568424223
466,0.540415426024
467,0.527747746024
468,0.51451739759
469,0.498421338767
470,0.482134390897
471,0.468668584885
472,0.456109941885
473,0.439387471297
474,0.423188039268
475,0.411122337349
476,0.401751217349
477,0.389271999197
478,0.37369624642
479,0.359666472835
480,0.346811941098
481,0.334465274431
482,0.322542358768
483,0.310677358626
484,0.298934890541
485,0.287550066265
486,0.277132566265
487,0.266689112356
488,0.256072414682
489,0.245592392038
490,0.235615748559
491,0.225884940916
492,0.216395292916
493,0.207658264096
494,0.199330998642
495,0.19127733294
496,0.183674987884
497,0.176072642827
498,0.168196641257
499,0.160185767488
500,0.152174893718
501,0.14541430288
502,0.13865959588
503,0.131913183012
504,0.125509893012
505,0.119106603012
506,0.112755285141
507,0.107353618474
508,0.101951951807
509,0.0965502851406
510,0.0922485956525
511,0.0881526379805
512,0.0840566803085
513,0.0799607226366
514,0.0758721032702
515,0.0720358175559
516,0.0681995318417
517,0.0643632461274
518,0.0605269604131
519,0.0570898174901
520,0.0539529371073
521,0.0508160567245
522,0.0476791763417
523,0.044542295959
524,0.0414054155762
525,0.0391627247834
526,0.0369931297421
527,0.0348235347008
528,0.0326539396595
529,0.0304843446181
530,0.0283147495768
531,0.0263820919759
532,0.0248252749748
533,0.0232684579736
534,0.0217116409724
535,0.0201548239712
536,0.01859800697
537,0.0170411899688
538,0.0157108211832
539,0.0144207621513
