wavelength,absor
671,0.501947643979
672,0.494785340314
673,0.487623036649
674,0.452188481675
675,0.44502617801
676,0.437863874346
677,0.430701570681
678,0.418481675393
679,0.405052356021
680,0.389109947644
681,0.347186280143
682,0.321303664921
683,0.311903141361
684,0.302502617801
685,0.341999643888
686,0.318409907487
687,0.294820171085
688,0.271230434684
689,0.21990052356
690,0.20109947644
691,0.193678010471
692,0.186963350785
693,0.181057591623
694,0.175685863874
695,0.170314136126
696,0.164942408377
697,0.159570680628
698,0.151717277487
699,0.143659685864
700,0.135945816594
701,0.128475990196
702,0.120482100619
703,0.111701570681
704,0.10722513089
705,0.102748691099
706,0.0982722513089
707,0.092780104712
708,0.0865130890052
709,0.0802460732984
710,0.0739267015707
711,0.0667643979058
712,0.0596020942408
713,0.0524397905759
