wavelength,absor
670,0.568146083743
671,0.558481722428
672,0.551097213917
673,0.543712705406
674,0.544035843072
675,0.551268203941
676,0.504168509682
677,0.492894716902
678,0.48164022948
679,0.470447543123
680,0.459225393923
681,0.447059430491
682,0.434893467059
683,0.422860926704
684,0.410857176118
685,0.399302178282
686,0.388028385502
687,0.376738087074
688,0.365423741083
689,0.354854725935
690,0.34433737469
691,0.333820023446
692,0.323302672202
693,0.312785320958
694,0.302267969713
695,0.333728736273
696,0.295308907254
697,0.269312941035
698,0.258512583421
699,0.249380769966
700,0.244891826191
701,0.240402882415
702,0.23591393864
703,0.231424994864
704,0.226936051089
705,0.222447107313
706,0.217958163538
707,0.213469219762
708,0.189788670184
709,0.172001052833
710,0.157872172913
711,0.146919825379
712,0.148040367938
713,0.149160910496
