Wavelength (nm)	Absorbance
436	0.325
437	0.33125
438	0.33125
439	0.3375
440	0.34375
441	0.34375
442	0.35
443	0.35625
444	0.3625
445	0.3625
446	0.36875
447	0.36875
448	0.375
449	0.38125
450	0.38125
451	0.3875
452	0.39375
453	0.4
454	0.4
455	0.4125
456	0.41875
457	0.425
458	0.43125
459	0.4375
460	0.44375
461	0.45
462	0.4625
463	0.46875
464	0.46875
465	0.48125
466	0.49375
467	0.5
468	0.50625
469	0.51875
470	0.525
471	0.53125
472	0.54375
473	0.55
474	0.5625
475	0.56875
476	0.58125
477	0.5875
478	0.6
479	0.60625
480	0.61875
481	0.625
482	0.6375
483	0.64375
484	0.65
485	0.6625
486	0.66875
487	0.675
488	0.68125
489	0.69375
490	0.7
491	0.70625
492	0.71875
493	0.725
494	0.725
495	0.7375
496	0.7375
497	0.74375
498	0.75
499	0.75
500	0.75
501	0.75
502	0.75
503	0.75
504	0.75
505	0.74375
506	0.74375
507	0.7375
508	0.7375
509	0.73125
510	0.725
511	0.725
512	0.71875
513	0.7125
514	0.7125
515	0.70625
516	0.7
517	0.69375
518	0.6875
519	0.6875
520	0.68125
521	0.675
522	0.6625
523	0.6625
524	0.65
525	0.64375
526	0.6375
527	0.61875
528	0.61875
529	0.6125
530	0.60625
531	0.6
532	0.59375
533	0.5875
534	0.5875
535	0.5875
536	0.5875
537	0.5875
538	0.5875
539	0.59375
540	0.6
541	0.60625
542	0.6125
543	0.61875
544	0.625
545	0.6375
546	0.64375
547	0.65625
548	0.6625
549	0.675
550	0.6875
551	0.69375
552	0.70625
553	0.71875
554	0.725
555	0.7375
556	0.75
557	0.75625
558	0.76875
559	0.78125
560	0.79375
561	0.80625
562	0.8125
563	0.825
564	0.8375
565	0.84375
566	0.85625
567	0.86875
568	0.875
569	0.8875
570	0.89375
571	0.90625
572	0.9125
573	0.925
574	0.93125
575	0.93125
576	0.94375
577	0.95
578	0.9625
579	0.96875
580	0.975
581	0.98125
582	0.98125
583	0.9875
584	0.99375
585	0.99375
586	1
587	1
588	1
589	1
590	1
591	1
592	1
593	1
594	1
595	1
596	1
597	0.99375
598	0.9875
599	0.9875
600	0.98125
601	0.975
602	0.975
603	0.9625
604	0.95625
605	0.95
606	0.94375
607	0.93125
608	0.91875
609	0.9125
610	0.9
611	0.8875
612	0.88125
613	0.8625
614	0.85
615	0.8375
616	0.825
617	0.80625
618	0.7875
619	0.78125
620	0.76875
621	0.7375
622	0.7125
623	0.7125
624	0.69375
625	0.675
626	0.654166667
627	0.633333333
628	0.6125
629	0.591666667
630	0.570833333
631	0.55
632	0.529166667
633	0.508333333
634	0.4875
635	0.4625
636	0.44375
637	0.425
638	0.40625
639	0.3875
640	0.36875
641	0.35
642	0.33125
643	0.3125
644	0.29375
645	0.275
646	0.25625
647	0.2375
648	0.21875
649	0.2
650	0.18125
651	0.1625
652	0.15625
653	0.14375
654	0.125
655	0.1125
656	0.10625
657	0.09375
658	0.0875
659	0.075
660	0.06875
661	0.05625
662	0.05
663	0.04375
664	0.03125
665	0.03125
666	0.025
667	0.01875
668	0.0125
669	0.009375
670	0.00625
671	0.003125
672	0
673	0
