Wavelength (nm),Absorbance
400,0.578008578431
401,0.58530122549
402,0.592593872549
403,0.599886519608
404,0.607179166667
405,0.614471813725
406,0.621889607843
407,0.629364571078
408,0.636839534314
409,0.644314497549
410,0.651789460784
411,0.65926442402
412,0.666739387255
413,0.674203703704
414,0.681631399782
415,0.689059095861
416,0.696486791939
417,0.703914488017
418,0.711342184096
419,0.718769880174
420,0.725776348039
421,0.73237840352
422,0.738980459002
423,0.745582514483
424,0.752184569964
425,0.758786625446
426,0.765388680927
427,0.771990736408
428,0.778447161836
429,0.784568405442
430,0.790689649048
431,0.796810892654
432,0.80293213626
433,0.809053379866
434,0.815174623473
435,0.821295867079
436,0.827417110685
437,0.833013963518
438,0.838409431561
439,0.843804899604
440,0.849200367647
441,0.85459583569
442,0.859991303733
443,0.865386771776
444,0.870782239819
445,0.876177707862
446,0.881554467295
447,0.886136110792
448,0.890717754289
449,0.895299397786
450,0.899881041284
451,0.904462684781
452,0.909044328278
453,0.913625971775
454,0.918207615273
455,0.92278925877
456,0.927370902267
457,0.931952545764
458,0.936410575689
459,0.939539613241
460,0.942668650794
461,0.945797688346
462,0.948926725899
463,0.952055763451
464,0.955184801004
465,0.958313838556
466,0.961442876109
467,0.964571913661
468,0.967700951214
469,0.970829988766
470,0.973959026319
471,0.977088063871
472,0.980217101424
473,0.983346138976
474,0.985575589278
475,0.986545356174
476,0.987515123071
477,0.988484889967
478,0.989454656863
479,0.990424423759
480,0.991394190655
481,0.992363957551
482,0.993333724447
483,0.994303491343
484,0.995273258239
485,0.996243025136
486,0.997212792032
487,0.998182558928
488,0.999152325824
489,1.00012209272
490,1.00109185962
491,1.00206162651
492,1.00104070759
493,0.999755606739
494,0.99847050589
495,0.997185405041
496,0.995900304193
497,0.994615203344
498,0.993330102496
499,0.992045001647
500,0.990759900798
501,0.98947479995
502,0.988189699101
503,0.986904598252
504,0.985619497404
505,0.984334396555
506,0.983049295706
507,0.981764194858
508,0.980479094009
509,0.977108892855
510,0.972936326937
511,0.968763761019
512,0.964591195101
513,0.960418629183
514,0.956246063265
515,0.952073497347
516,0.947900931429
517,0.943728365511
518,0.939555799593
519,0.935383233674
520,0.931210667756
521,0.926974886204
522,0.921143662465
523,0.915312438725
524,0.909481214986
525,0.903649991246
526,0.897818767507
527,0.891987543768
528,0.886156320028
529,0.880325096289
530,0.874407531194
531,0.867556862745
532,0.860706194296
533,0.853855525847
534,0.847004857398
535,0.840154188948
536,0.833303520499
537,0.82645285205
538,0.819602183601
539,0.811830514706
540,0.803930147059
541,0.796029779412
542,0.788129411765
543,0.780229044118
544,0.772328676471
545,0.763271446078
546,0.753210294118
547,0.743149142157
548,0.733087990196
549,0.723026838235
550,0.712965686275
551,0.701413705065
552,0.689765727124
553,0.678117749183
554,0.666469771242
555,0.653790543301
556,0.639914256536
557,0.626037969771
558,0.612161683007
559,0.597617933007
560,0.582830065359
561,0.568042197712
562,0.553251633987
563,0.536792534722
564,0.520333435458
565,0.503880605483
566,0.48778726398
567,0.471693922476
568,0.455600580973
569,0.439284540668
570,0.422853576616
571,0.406422612564
572,0.390610375817
573,0.376227655229
574,0.361844934641
575,0.347462214052
576,0.333050551471
577,0.3186171875
578,0.304183823529
579,0.290425586821
580,0.279147695136
581,0.26786980345
582,0.256591911765
583,0.245314020079
584,0.235613970588
585,0.228668592437
586,0.221723214286
587,0.214777836134
588,0.207832457983
589,0.200887079832
590,0.193941701681
591,0.186996323529
592,0.181803502322
593,0.178165175116
594,0.17452684791
595,0.170888520704
596,0.167250193498
597,0.163611866293
598,0.159973539087
599,0.156335211881
600,0.152696884675
601,0.149058557469
602,0.145420230263
603,0.141781903057
604,0.138143575851
605,0.134505248646
606,0.131549113686
607,0.129839515869
608,0.128129918053
609,0.126420320237
610,0.12471072242
611,0.123001124604
612,0.121291526787
613,0.119581928971
614,0.117872331155
615,0.116162733338
616,0.114453135522
617,0.112743537705
618,0.111033939889
619,0.109324342073
620,0.107614744256
621,0.10590514644
622,0.104195548623
623,0.102890753119
624,0.101896301248
625,0.100901849376
626,0.0999073975045
627,0.0989129456328
628,0.0979184937611
629,0.0969240418895
630,0.0959295900178
631,0.0949351381462
632,0.0939406862745
633,0.0929462344029
634,0.0919517825312
635,0.0909573306595
636,0.0899628787879
637,0.0889684269162
638,0.0879739750446
639,0.0869795231729
640,0.0859947783461
641,0.0853011841965
642,0.0846075900469
643,0.0839139958973
644,0.0832204017477
645,0.082526807598
646,0.0818332134484
647,0.0811396192988
648,0.0804460251492
649,0.0797524309996
650,0.07905883685
651,0.0783652427003
652,0.0776716485507
653,0.0769780544011
654,0.0762844602515
655,0.0755908661019
656,0.0748972719523
657,0.0742036778026
658,0.0736621680964
659,0.0731430734273
660,0.0726239787582
661,0.0721048840891
662,0.0715857894199
663,0.0710666947508
664,0.0705476000817
665,0.0700285054126
666,0.0695094107435
667,0.0689903160743
668,0.0684712214052
669,0.0679521267361
670,0.067433032067
671,0.0669139373979
672,0.0663948427288
673,0.0658757480596
674,0.0653566533905
675,0.0648375587214
676,0.0644580661462
677,0.064083680253
678,0.0637092943597
679,0.0633349084665
680,0.0629605225732
681,0.06258613668
682,0.0622117507867
683,0.0618373648935
684,0.0614629790002
685,0.061088593107
686,0.0607142072137
687,0.0603398213205
688,0.0599654354273
689,0.059591049534
690,0.0592166636408
691,0.0588422777475
692,0.058487755238
693,0.0582255590032
694,0.0579633627683
695,0.0577011665334
696,0.0574389702985
697,0.0571767740636
698,0.0569145778288
699,0.0566523815939
