Wavelength (nm),Absorbance
400,0.123800969251
401,0.124843134723
402,0.125885300194
403,0.126994857499
404,0.128137472654
405,0.12928008781
406,0.130422702965
407,0.131565318121
408,0.132707933277
409,0.133850548432
410,0.134993163588
411,0.136275484626
412,0.137719448833
413,0.139163413041
414,0.140607377248
415,0.142051341456
416,0.143495305664
417,0.144939269871
418,0.146383234079
419,0.147869034597
420,0.149476229541
421,0.151083424485
422,0.15269061943
423,0.154297814374
424,0.155905009318
425,0.157512204262
426,0.159119399206
427,0.160737053861
428,0.162557704383
429,0.164378354906
430,0.166199005429
431,0.168019655951
432,0.169840306474
433,0.171660956996
434,0.173481607519
435,0.175302258042
436,0.177362463202
437,0.179467721162
438,0.181572979123
439,0.183678237083
440,0.185783495044
441,0.187888753005
442,0.189994010965
443,0.192099268926
444,0.194565637998
445,0.197240110834
446,0.199914583671
447,0.202589056508
448,0.205263529344
449,0.207938002181
450,0.210612475018
451,0.213286947854
452,0.216208142878
453,0.21946028112
454,0.222712419362
455,0.225964557603
456,0.229216695845
457,0.232468834087
458,0.235720972328
459,0.23897311057
460,0.242567367919
461,0.24639657033
462,0.25022577274
463,0.25405497515
464,0.25788417756
465,0.26171337997
466,0.26554258238
467,0.269521855576
468,0.273522020777
469,0.277522185978
470,0.281522351179
471,0.28552251638
472,0.289522681581
473,0.293521960037
474,0.297520470225
475,0.301518980414
476,0.305517490602
477,0.30951600079
478,0.313514510979
479,0.317794341348
480,0.323244533925
481,0.328694726502
482,0.334144919079
483,0.339595111656
484,0.345045304233
485,0.351020858091
486,0.357012123688
487,0.363003389285
488,0.368994654882
489,0.37522816585
490,0.381498737374
491,0.387769308898
492,0.394039880422
493,0.400670475713
494,0.407412491087
495,0.414154506462
496,0.420896521836
497,0.427841519608
498,0.434891078431
499,0.441940637255
500,0.448990196078
501,0.455233305419
502,0.461415174292
503,0.467597043164
504,0.474686401144
505,0.482455095997
506,0.49022379085
507,0.497742802288
508,0.504346699346
509,0.510950596405
510,0.517554493464
511,0.524070191993
512,0.530491772876
513,0.536913353758
514,0.543334934641
515,0.550037081291
516,0.556831172386
517,0.56362526348
518,0.570772892157
519,0.578460557598
520,0.586148223039
521,0.593865612745
522,0.602333186275
523,0.610800759804
524,0.619268333333
525,0.628186315542
526,0.637315689557
527,0.646445063572
528,0.65635135846
529,0.666596824772
530,0.676890508287
531,0.687705282009
532,0.698520055731
533,0.709030570978
534,0.719485845588
535,0.729798532694
536,0.73964686187
537,0.749495191045
538,0.759063117122
539,0.767791865809
540,0.776520614496
541,0.785249363183
542,0.79252654094
543,0.798463070761
544,0.804399600581
545,0.810336130401
546,0.816146278966
547,0.819154188948
548,0.82216209893
549,0.825170008913
550,0.828177918895
551,0.831185828877
552,0.834193738859
553,0.835691311511
554,0.836545133825
555,0.837398956139
556,0.838252778453
557,0.839106600767
558,0.839960423081
559,0.840814245395
560,0.841668067709
561,0.843467544352
562,0.846236229801
563,0.84900491525
564,0.851773600698
565,0.854542286147
566,0.857310971596
567,0.860592293028
568,0.86673702342
569,0.872881753813
570,0.879026484205
571,0.885777448427
572,0.893361294935
573,0.900945141442
574,0.9089465048
575,0.917486245149
576,0.926025985498
577,0.934402517361
578,0.942581423611
579,0.950760329861
580,0.958560612692
581,0.965930211384
582,0.973299810076
583,0.980669408767
584,0.985977073784
585,0.987684917717
586,0.98939276165
587,0.991100605583
588,0.992808449516
589,0.994516293449
590,0.996224137382
591,0.99377850087
592,0.989087739793
593,0.984396978716
594,0.979706217639
595,0.975015456561
596,0.967181525735
597,0.955117548582
598,0.943053571429
599,0.93179285386
600,0.920714613971
601,0.903103477328
602,0.881105718954
603,0.86358310866
604,0.846960164274
605,0.833545696925
606,0.820131229575
607,0.800375123552
608,0.783899603418
609,0.770991569892
610,0.75587104373
611,0.738730979631
612,0.727141138226
613,0.715551296821
614,0.704473559757
615,0.693869558969
616,0.683265558182
617,0.673219297386
618,0.663657826797
619,0.654096356209
620,0.64504842437
621,0.638380861345
622,0.631713298319
623,0.625045735294
624,0.620288040362
625,0.617894410491
626,0.615500780621
627,0.613107150751
628,0.610713520881
629,0.608319891011
630,0.605926261141
631,0.603532631271
632,0.601139001401
633,0.598844875753
634,0.597277780961
635,0.595710686168
636,0.594143591376
637,0.592576496583
638,0.591009401791
639,0.589442306999
640,0.587875212206
641,0.585319038683
642,0.580295396023
643,0.575271753363
644,0.570248110703
645,0.565224468042
646,0.559946768082
647,0.550910800101
648,0.54187483212
649,0.531646373133
650,0.519971599751
651,0.507658801484
652,0.492996336498
653,0.478806116182
654,0.465142880888
655,0.44783024043
656,0.431001267911
657,0.418169013952
658,0.405336759992
659,0.391765667421
660,0.378146493213
661,0.363805113017
662,0.348780909586
663,0.312836397059
664,0.303720588235
665,0.294604779412
666,0.269348297214
667,0.251993580766
668,0.238681605976
669,0.225724673203
670,0.213570261438
671,0.20163123614
672,0.192627566235
673,0.183623896329
674,0.174722237784
675,0.166934611952
676,0.159146986121
677,0.151359360289
678,0.143959160709
679,0.136704918216
680,0.129450675722
681,0.122196433228
682,0.11694692047
683,0.111705933293
684,0.106464946117
685,0.101223958941
686,0.0959829717651
687,0.0922799418088
688,0.0890287093556
689,0.0857774769023
690,0.0825262444491
691,0.0792750119959
692,0.0760237795427
693,0.0727725470895
694,0.0701713829471
695,0.067869411022
696,0.0655674390969
697,0.0632654671717
698,0.0609634952466
699,0.0586615233214
700,0.0563595513963
701,0.0540575794712
702,0.0522727487367
703,0.0510537595668
704,0.0498347703969
705,0.048615781227
706,0.0473967920571
