wavelength,absor
58,
59,0.1352201257861636
60,0.13207547169811318
61,0.1383647798742138
62,0.1383647798742138
63,0.1234276729559749
64,0.12106918238993725
65,0.11871069182389937
66,0.11635220125786172
67,0.11399371069182407
68,0.1116352201257862
69,0.10927672955974854
70,0.10691823899371067
71,0.10691823899371067
72,0.10691823899371067
73,0.09433962264150941
74,0.10062893081761004
75,0.10062893081761004
76,0.09475890985324953
77,0.09517819706498964
78,0.09559748427672954
79,0.09601677148846965
80,0.09643605870020977
81,0.09685534591194989
82,0.09727463312368978
83,0.0976939203354299
84,0.09811320754716979
85,0.0985324947589099
86,0.0989517819706498
87,0.09937106918239014
88,0.09979035639413003
89,0.10020964360587015
90,0.10062893081761004
91,0.10691823899371067
92,0.10691823899371067
93,0.11006289308176109
94,0.1132075471698113
95,0.1132075471698113
96,0.1132075471698113
97,0.10691823899371067
98,0.11051212938005395
99,0.11410601976639723
100,0.1176999101527405
101,0.12129380053908356
102,0.12488769092542684
103,0.1284815813117699
104,0.13207547169811318
105,0.13207547169811318
106,0.1383647798742138
107,0.1383647798742138
108,0.14465408805031443
109,0.14465408805031443
110,0.15094339622641506
111,0.15094339622641506
112,0.1572327044025157
113,0.1572327044025157
114,0.15094339622641506
115,0.1603773584905661
116,0.16981132075471694
117,0.16352201257861632
118,0.17295597484276737
119,0.18238993710691842
120,0.18238993710691842
121,0.17610062893081757
122,0.19496855345911968
123,0.19496855345911968
124,0.2012578616352203
125,0.20754716981132093
126,0.21069182389937113
127,0.21383647798742156
128,0.2012578616352203
129,0.22012578616352219
130,0.22012578616352219
131,0.2264150943396228
132,0.23270440251572344
133,0.23899371069182407
134,0.2452830188679247
135,0.23270440251572344
136,0.24004192872117391
137,0.24737945492662483
138,0.2547169811320755
139,0.2620545073375262
140,0.26939203354297714
141,0.27672955974842783
142,0.28301886792452846
143,0.2893081761006291
144,0.2955974842767297
145,0.2955974842767297
146,0.30188679245283034
147,0.30817610062893097
148,0.3144654088050316
149,0.3207547169811322
150,0.32704402515723285
151,0.3333333333333335
152,0.3396226415094341
153,0.34591194968553474
154,0.35220125786163536
155,0.358490566037736
156,0.3647798742138366
157,0.37106918238993725
158,0.3773584905660379
159,0.3836477987421385
160,0.38993710691823913
161,0.39622641509433976
162,0.39622641509433976
163,0.39622641509433976
164,0.41509433962264164
165,0.408805031446541
166,0.4276729559748429
167,0.42138364779874227
168,0.4339622641509435
169,0.4465408805031448
170,0.45911949685534603
171,0.468553459119497
172,0.4779874213836479
173,0.48427672955974854
174,0.49056603773584917
175,0.4968553459119498
176,0.4968553459119498
177,0.5157232704402517
178,0.509433962264151
179,0.5283018867924529
180,0.5408805031446542
181,0.5471698113207548
182,0.5597484276729561
183,0.5660377358490567
184,0.5723270440251573
185,0.578616352201258
186,0.5911949685534592
187,0.578616352201258
188,0.5849056603773586
189,0.6163522012578617
190,0.6257861635220127
191,0.6352201257861636
192,0.6415094339622642
193,0.6540880503144655
194,0.6415094339622642
195,0.6503144654088052
196,0.6654088050314466
197,0.6805031446540881
198,0.6955974842767296
199,0.7106918238993711
200,0.7169811320754718
201,0.7232704402515724
202,0.729559748427673
203,0.7421383647798743
204,0.7547169811320755
205,0.7610062893081762
206,0.7735849056603774
207,0.779874213836478
208,0.779874213836478
209,0.779874213836478
210,0.8050314465408807
211,0.8113207547169813
212,0.8238993710691825
213,0.8238993710691825
214,0.8238993710691825
215,0.8427672955974844
216,0.849056603773585
217,0.8553459119496857
218,0.849056603773585
219,0.8742138364779876
220,0.8805031446540882
221,0.8930817610062894
222,0.8993710691823901
223,0.9056603773584907
224,0.9056603773584907
225,0.902166317260657
226,0.9112508735150245
227,0.9203354297693921
228,0.9294199860237597
229,0.9385045422781273
230,0.9475890985324948
231,0.9566736547868624
232,0.96575821104123
233,0.9748427672955976
234,0.9748427672955976
235,0.9811320754716982
236,0.9748427672955976
237,0.9874213836477989
238,0.9937106918238995
239,0.9832285115303985
240,0.9853249475890986
241,0.9874213836477989
242,0.9895178197064991
243,0.9916142557651992
244,0.9937106918238995
245,0.9958071278825997
246,0.9979035639412999
247,1.0
248,1.0
249,1.0
250,0.9895178197064991
251,0.9916142557651992
252,0.9937106918238995
253,0.9937106918238995
254,0.9832285115303985
255,0.9853249475890986
256,0.9874213836477989
257,0.9811320754716982
258,0.9811320754716982
259,0.9811320754716982
260,0.9811320754716982
261,0.9811320754716982
262,0.9811320754716982
263,0.9748427672955976
264,0.9748427672955976
265,0.9748427672955976
266,0.9748427672955976
267,0.9748427672955976
268,0.968553459119497
269,0.968553459119497
270,0.9622641509433963
271,0.9622641509433963
272,0.9559748427672957
273,0.9496855345911951
274,0.9371069182389938
275,0.9245283018867926
276,0.9119496855345913
277,0.8993710691823901
278,0.9056603773584907
279,0.8993710691823901
280,0.8805031446540882
281,0.8742138364779876
282,0.8553459119496857
283,0.849056603773585
284,0.8301886792452832
285,0.8176100628930819
286,0.79874213836478
287,0.7861635220125788
288,0.7610062893081762
289,0.7484276729559749
290,0.7358490566037736
291,0.7232704402515724
292,0.7044025157232705
293,0.6855345911949686
294,0.6729559748427674
295,0.6540880503144655
296,0.6477987421383649
297,0.628930817610063
298,0.5974842767295598
299,0.5974842767295598
300,0.6037735849056605
301,0.5911949685534592
302,0.5911949685534592
303,0.578616352201258
304,0.578616352201258
305,0.5754716981132076
306,0.5723270440251573
307,0.5660377358490567
308,0.5597484276729561
309,0.5534591194968554
310,0.5345911949685536
311,0.5408805031446542
312,0.5345911949685536
313,0.5283018867924529
314,0.5220125786163523
315,0.5157232704402517
316,0.5031446540880504
317,0.4968553459119498
318,0.48427672955974854
319,0.45911949685534603
320,0.45911949685534603
321,0.4528301886792454
322,0.4129979035639413
323,0.38574423480083875
324,0.358490566037736
325,0.358490566037736
326,0.3647798742138366
327,0.3396226415094341
328,0.32704402515723285
329,0.2955974842767297
330,0.28301886792452846
331,0.2515723270440253
332,0.23899371069182407
333,0.21383647798742156
334,0.19496855345911968
335,0.15094339622641506
336,0.10691823899371067
337,0.10691823899371067
338,0.1132075471698113
339,0.08176100628930816
340,0.04716981132075482
341,0.012578616352201255
342,0.0
343,0.018867924528301883
344,0.0062893081761006275
