wavelength,absor
310,0.417995762989
311,0.414216738982
312,0.410437714976
313,0.40665869097
314,0.403354798781
315,0.400087649264
316,0.396820499747
317,0.394109949866
318,0.391617040476
319,0.389124131087
320,0.386763310942
321,0.385218840262
322,0.383674369581
323,0.3821298989
324,0.381050449168
325,0.380130338975
326,0.379210228782
327,0.378572160787
328,0.378457147013
329,0.378342133239
330,0.378227119465
331,0.379007294806
332,0.379828821764
333,0.380650348721
334,0.38197917599
335,0.383704382602
336,0.385429589213
337,0.387308359688
338,0.389953676493
339,0.392598993297
340,0.395244310101
341,0.398295749172
342,0.40146684323
343,0.404637937287
344,0.408013957736
345,0.411727259585
346,0.415440561435
347,0.419153863285
348,0.420742179736
349,0.422294787446
350,0.423847395155
351,0.427775247033
352,0.432523423028
353,0.437271599024
354,0.442387238083
355,0.447588121214
356,0.452839269598
357,0.458306531502
358,0.463773793407
359,0.469534153129
360,0.475408501201
361,0.481566159006
362,0.488139045304
363,0.494662136928
364,0.501032156364
365,0.507433336666
366,0.514168516452
367,0.520903696239
368,0.52799020326
369,0.535105108196
370,0.542228382328
371,0.549356137662
372,0.556535370466
373,0.563774335998
374,0.571229693141
375,0.578705195977
376,0.586215777988
377,0.593924773891
378,0.601821929975
379,0.609499822121
380,0.617065628999
381,0.624810408429
382,0.632597114779
383,0.640704362605
384,0.64889473018
385,0.657280877366
386,0.665422296717
387,0.673374677669
388,0.681327058621
389,0.689279439574
390,0.697231820526
391,0.705185791645
392,0.713303847201
393,0.721395715145
394,0.729348096098
395,0.737283548698
396,0.745180704783
397,0.753052733368
398,0.760894664585
399,0.768803249097
400,0.77675563005
401,0.784583433614
402,0.792370139963
403,0.799808771704
404,0.807208903979
405,0.814609036254
406,0.822052762019
407,0.829673793765
408,0.837065655263
409,0.844023988597
410,0.850900431924
411,0.857693090654
412,0.864556741018
413,0.871459849483
414,0.878311580353
415,0.885149754084
416,0.891409395645
417,0.897510954601
418,0.903474708425
419,0.909283674198
420,0.915091582323
421,0.920434588276
422,0.925777594228
423,0.930927598944
424,0.935908882012
425,0.940890165081
426,0.945276655731
427,0.949471450618
428,0.953666245506
429,0.957646467962
430,0.961425491968
431,0.965204515974
432,0.968902017597
433,0.972010675606
434,0.975119333615
435,0.97819555776
436,0.980396283505
437,0.98259700925
438,0.984797734995
439,0.98699846074
440,0.989199186485
441,0.990661073734
442,0.991926225249
443,0.993191376764
444,0.994190272669
445,0.994781772079
446,0.995373271488
447,0.995964316971
448,0.995964316971
449,0.995964316971
450,0.995964316971
451,0.995506172813
452,0.994750524493
453,0.993994876173
454,0.992961127799
455,0.991445876834
456,0.989930625868
457,0.988415374903
458,0.986900123938
459,0.985384872973
460,0.983429275229
461,0.981244013521
462,0.979058751813
463,0.976739659831
464,0.97404505141
465,0.971350442988
466,0.968655834566
467,0.965633103208
468,0.962560592386
469,0.959488081563
470,0.956158672855
471,0.952543954241
472,0.948929235626
473,0.945276831455
474,0.941187035536
475,0.937097239618
476,0.9330074437
477,0.928749947988
478,0.924460306
479,0.920170664011
480,0.915676936535
481,0.911138222988
482,0.90659950944
483,0.901538190758
484,0.89646399997
485,0.891491473746
486,0.886705318543
487,0.88191916334
488,0.876864552493
489,0.871612053963
490,0.866359555432
491,0.861311655338
492,0.85631542907
493,0.851326038749
494,0.84636879474
495,0.841411550731
496,0.836304777982
497,0.831076823837
498,0.825848869692
499,0.820840803339
500,0.815896553417
501,0.810936835486
502,0.80589086043
503,0.800844885373
504,0.795741792442
505,0.790627628533
506,0.785513464625
507,0.780399300716
508,0.775285136807
509,0.770173191765
510,0.765076261326
511,0.759979330887
512,0.754847898696
513,0.749682749303
514,0.74451759991
515,0.739432743966
516,0.734358553179
517,0.729308175855
518,0.724325665567
519,0.719343155279
520,0.714372486348
521,0.709414520446
522,0.704456554543
523,0.6997399821
524,0.695124345787
525,0.690508709474
526,0.685987865738
527,0.6814947705
528,0.677001675262
529,0.67274685589
530,0.668600257251
531,0.664453658611
532,0.660442136329
533,0.656597390166
534,0.652752644003
535,0.648926190796
536,0.645426485955
537,0.641926781115
538,0.638427076274
539,0.635068034061
540,0.631781926229
541,0.628495818398
542,0.625161984075
543,0.621695140313
544,0.61822829655
545,0.614761452788
546,0.611180305978
547,0.607582017903
548,0.603983729827
549,0.600190280483
550,0.596181228929
551,0.592172177374
552,0.588148840836
553,0.583962652421
554,0.579776464006
555,0.575590275592
556,0.57116627243
557,0.566697127345
558,0.56222798226
559,0.557403792524
560,0.552544004164
561,0.547706821693
562,0.543018844033
563,0.538330866373
564,0.533608106667
565,0.528821951464
566,0.524035796261
567,0.519396325526
568,0.514864398486
569,0.510332471446
570,0.506049230703
571,0.501902632064
572,0.497756033424
573,0.493725089933
574,0.489863913231
575,0.486002736529
576,0.482147732068
577,0.478861624236
578,0.475575516405
579,0.472289408573
580,0.469231024294
581,0.466314442509
582,0.463397860725
583,0.460481278941
584,0.457658203957
585,0.454878778428
586,0.452099352899
587,0.449376504212
588,0.446665465251
589,0.44395442629
590,0.441037147816
591,0.437849623219
592,0.434662098622
593,0.431456926265
594,0.427809346572
595,0.424161766879
596,0.420514187186
597,0.416470115609
598,0.412206755821
599,0.407943396033
