Wavelength (nm)	Absorbance
350	0.18113
351	0.18119
352	0.18124
353	0.18075
354	0.18102
355	0.18108
356	0.18207
357	0.18241
358	0.18279
359	0.18318
360	0.18368
361	0.1844
362	0.18501
363	0.18523
364	0.18612
365	0.18689
366	0.18717
367	0.18839
368	0.18955
369	0.19066
370	0.19149
371	0.19293
372	0.19381
373	0.19508
374	0.19625
375	0.19791
376	0.1989
377	0.19996
378	0.20117
379	0.20234
380	0.20383
381	0.20527
382	0.20715
383	0.20843
384	0.2102
385	0.21208
386	0.21319
387	0.21518
388	0.21734
389	0.21828
390	0.22038
391	0.22238
392	0.2237
393	0.22525
394	0.22736
395	0.22896
396	0.23024
397	0.23206
398	0.23444
399	0.2361
400	0.23849
401	0.24352
402	0.24408
403	0.24817
404	0.24972
405	0.25255
406	0.25493
407	0.25714
408	0.25996
409	0.26295
410	0.26489
411	0.26843
412	0.27087
413	0.27369
414	0.27751
415	0.28017
416	0.28371
417	0.28698
418	0.28991
419	0.2939
420	0.29838
421	0.30165
422	0.30458
423	0.30807
424	0.31189
425	0.31422
426	0.31748
427	0.32158
428	0.32501
429	0.32844
430	0.3347
431	0.33514
432	0.34245
433	0.34671
434	0.35147
435	0.3559
436	0.36227
437	0.36974
438	0.37555
439	0.37888
440	0.38463
441	0.39017
442	0.39692
443	0.3977
444	0.40606
445	0.41148
446	0.41646
447	0.41895
448	0.4282
449	0.42881
450	0.43894
451	0.44619
452	0.45438
453	0.4545
454	0.46507
455	0.47215
456	0.48051
457	0.48201
458	0.49109
459	0.49889
460	0.50044
461	0.50902
462	0.5139
463	0.52081
464	0.52635
465	0.53632
466	0.54268
467	0.54966
468	0.55525
469	0.56488
470	0.57169
471	0.57745
472	0.58326
473	0.5935
474	0.60009
475	0.60823
476	0.61498
477	0.6255
478	0.63546
479	0.64332
480	0.65572
481	0.66364
482	0.67283
483	0.67859
484	0.68811
485	0.6963
486	0.70211
487	0.70776
488	0.7154
489	0.72393
490	0.73627
491	0.74347
492	0.74895
493	0.76079
494	0.76594
495	0.7701
496	0.7805
497	0.79157
498	0.79467
499	0.80497
500	0.81211
501	0.82097
502	0.82772
503	0.83215
504	0.84095
505	0.8497
506	0.8528
507	0.86094
508	0.86559
509	0.87184
510	0.87982
511	0.88408
512	0.89271
513	0.89897
514	0.90495
515	0.91159
516	0.91857
517	0.92527
518	0.93036
519	0.93839
520	0.94442
521	0.94818
522	0.95942
523	0.96413
524	0.96856
525	0.97437
526	0.98334
527	0.98633
528	0.9917
529	0.99092
530	0.99314
531	0.99446
532	0.99989
533	0.99773
534	0.99956
535	1
536	0.9964
537	0.99618
538	0.99136
539	0.99053
540	0.98428
541	0.97714
542	0.97337
543	0.97116
544	0.96468
545	0.96047
546	0.9525
547	0.94708
548	0.94254
549	0.93351
550	0.92106
551	0.91508
552	0.91298
553	0.906
554	0.89903
555	0.89731
556	0.89305
557	0.88502
558	0.88347
559	0.87788
560	0.87284
561	0.87162
562	0.86758
563	0.86504
564	0.86177
565	0.85734
566	0.85729
567	0.85097
568	0.84522
569	0.8414
570	0.83592
571	0.82972
572	0.82556
573	0.81488
574	0.80386
575	0.79467
576	0.78222
577	0.77292
578	0.75947
579	0.74707
580	0.72669
581	0.70715
582	0.69359
583	0.66436
584	0.64172
585	0.62129
586	0.59417
587	0.5775
588	0.54002
589	0.5176
590	0.50288
591	0.45438
592	0.42549
593	0.39781
594	0.37771
595	0.35031
596	0.32617
597	0.29611
598	0.2748
599	0.2603
600	0.23428
601	0.21928
602	0.1958
603	0.18169
604	0.15965
605	0.15002
606	0.13181
607	0.12882
608	0.11448
609	0.10612
610	0.09793
611	0.0894
612	0.08359
613	0.07961
614	0.07329
615	0.06903
616	0.0651
617	0.06217
618	0.05868
619	0.05552
620	0.05359
621	0.05198
622	0.05016
623	0.04905
624	0.0475
625	0.04667
626	0.04539
627	0.04467
628	0.04395
629	0.0439
630	0.04296
631	0.04218
632	0.04185
633	0.04135
634	0.04097
635	0.04041
636	0.04019
637	0.03991
638	0.03953
639	0.03919
640	0.03903
641	0.0387
642	0.03859
643	0.0382
644	0.03809
645	0.03764
646	0.03753
647	0.0372
648	0.03709
649	0.03698
650	0.03665
651	0.03654
652	0.03643
653	0.0362
654	0.03604
655	0.03582
656	0.03565
657	0.03548
658	0.03543
659	0.03521
660	0.03504
661	0.03504
662	0.03488
663	0.03477
664	0.0346
665	0.03454
666	0.03449
667	0.03432
668	0.03416
669	0.0341
670	0.03405
671	0.03382
672	0.03366
673	0.0336
674	0.03355
675	0.03338
676	0.03333
677	0.03316
678	0.03316
679	0.03288
680	0.03294
681	0.03288
682	0.03283
683	0.03272
684	0.0325
685	0.03244
686	0.0325
687	0.03227
688	0.03233
689	0.03222
690	0.03211
691	0.03211
692	0.03183
693	0.03189
694	0.03172
695	0.03161
696	0.03161
697	0.03128
698	0.03128
699	0.03128
700	0.03139
701	0.03122
702	0.03111
703	0.03106
704	0.03111
705	0.03106
706	0.03095
707	0.03095
708	0.03095
709	0.03078
710	0.03083
711	0.03067
712	0.03061
713	0.03072
714	0.0305
715	0.03045
716	0.03039
717	0.03039
718	0.03045
719	0.03023
720	0.03028
721	0.03023
722	0.03012
723	0.03017
724	0.03017
725	0.03012
726	0.03006
727	0.03012
728	0.03006
729	0.03006
730	0.03
731	0.03
732	0.03
733	0.03006
734	0.03012
735	0.03017
736	0.03017
737	0.03017
738	0.03012
739	0.03023
740	0.03023
741	0.03006
742	0.03006
743	0.03012
744	0.02995
745	0.02995
746	0.02984
747	0.02967
748	0.02973
749	0.02956
750	0.02951
751	0.02962
752	0.02934
753	0.0294
754	0.0294
755	0.02923
756	0.02934
757	0.02923
758	0.02884
759	0.02884
760	0.02879
761	0.02884
762	0.02873
763	0.02879
764	0.02884
765	0.02873
766	0.02868
767	0.02857
768	0.02857
769	0.02884
770	0.02857
771	0.02845
772	0.02834
773	0.02845
774	0.02834
775	0.02829
776	0.02834
777	0.02812
778	0.02823
779	0.02829
780	0.02812
781	0.02818
782	0.02818
783	0.02812
784	0.02812
785	0.02807
786	0.0279
787	0.02807
788	0.0279
789	0.02785
790	0.02785
791	0.02785
792	0.02768
793	0.02773
794	0.02773
795	0.02773
796	0.02768
797	0.02762
798	0.02773
799	0.02773
800	0.02762
