Wavelength (nm)	Absorbance
350	0.23099
351	0.2313
352	0.23186
353	0.23236
354	0.23367
355	0.2343
356	0.23755
357	0.23929
358	0.24054
359	0.24298
360	0.24447
361	0.24597
362	0.24778
363	0.24903
364	0.25147
365	0.25303
366	0.25453
367	0.25765
368	0.26046
369	0.26302
370	0.26514
371	0.26789
372	0.2697
373	0.27201
374	0.27469
375	0.27669
376	0.27925
377	0.28143
378	0.28362
379	0.28599
380	0.28855
381	0.29161
382	0.29511
383	0.29754
384	0.30079
385	0.30491
386	0.30709
387	0.3109
388	0.31527
389	0.31721
390	0.32133
391	0.32463
392	0.32701
393	0.33013
394	0.33319
395	0.33606
396	0.33799
397	0.3403
398	0.34361
399	0.34567
400	0.34942
401	0.35566
402	0.35604
403	0.36191
404	0.36415
405	0.36815
406	0.37208
407	0.37626
408	0.38026
409	0.38507
410	0.38881
411	0.39418
412	0.39849
413	0.40211
414	0.40773
415	0.41122
416	0.41497
417	0.41934
418	0.42246
419	0.42677
420	0.43201
421	0.43514
422	0.43838
423	0.44231
424	0.44581
425	0.44981
426	0.45349
427	0.45861
428	0.46279
429	0.46735
430	0.47628
431	0.47746
432	0.48839
433	0.49419
434	0.50231
435	0.50799
436	0.5181
437	0.52884
438	0.5374
439	0.54145
440	0.54907
441	0.55625
442	0.56399
443	0.56511
444	0.57448
445	0.57941
446	0.58372
447	0.58559
448	0.59371
449	0.59446
450	0.60214
451	0.60825
452	0.615
453	0.61506
454	0.6228
455	0.62973
456	0.63703
457	0.63822
458	0.64815
459	0.6552
460	0.65664
461	0.66569
462	0.67006
463	0.67736
464	0.68286
465	0.69403
466	0.70159
467	0.70889
468	0.71569
469	0.72512
470	0.73099
471	0.73811
472	0.74185
473	0.75297
474	0.76014
475	0.76876
476	0.77457
477	0.78112
478	0.7893
479	0.79592
480	0.80753
481	0.81196
482	0.81964
483	0.82688
484	0.83075
485	0.83631
486	0.83787
487	0.84274
488	0.84855
489	0.85354
490	0.86315
491	0.86752
492	0.8709
493	0.87914
494	0.88382
495	0.88607
496	0.89175
497	0.89918
498	0.9038
499	0.90916
500	0.91347
501	0.9204
502	0.92321
503	0.92615
504	0.93258
505	0.93588
506	0.93645
