Wavelength (nm)	Absorbance
350	0.21432
351	0.21488
352	0.21577
353	0.21577
354	0.21811
355	0.21923
356	0.2218
357	0.22426
358	0.22582
359	0.22783
360	0.22872
361	0.22984
362	0.23073
363	0.23196
364	0.23263
365	0.23364
366	0.23409
367	0.23464
368	0.23654
369	0.23766
370	0.23922
371	0.24056
372	0.2428
373	0.24481
374	0.24816
375	0.24939
376	0.25229
377	0.25408
378	0.25609
379	0.25754
380	0.25955
381	0.26078
382	0.26279
383	0.2648
384	0.26647
385	0.2677
386	0.26927
387	0.27094
388	0.27451
389	0.27597
390	0.27887
391	0.28155
392	0.28378
393	0.28557
394	0.28847
395	0.2906
396	0.2916
397	0.29384
398	0.29685
399	0.29864
400	0.30143
401	0.30757
402	0.30824
403	0.31338
404	0.3155
405	0.3193
406	0.3222
407	0.32499
408	0.32879
409	0.33248
410	0.3356
411	0.33996
412	0.3432
413	0.34688
414	0.35146
415	0.35627
416	0.36006
417	0.36408
418	0.36844
419	0.37358
420	0.37927
421	0.3834
422	0.38742
423	0.391
424	0.39569
425	0.39971
426	0.40462
427	0.4092
428	0.41345
429	0.41803
430	0.42651
431	0.42707
432	0.43746
433	0.44315
434	0.44997
435	0.45555
436	0.46504
437	0.47476
438	0.48314
439	0.48861
440	0.49576
441	0.50346
442	0.51363
443	0.51396
444	0.52491
445	0.53149
446	0.53853
447	0.54188
448	0.55428
449	0.55484
450	0.56813
451	0.57795
452	0.58767
453	0.58812
454	0.60107
455	0.61045
456	0.61983
457	0.62207
458	0.63514
459	0.64407
460	0.64563
461	0.65669
462	0.66306
463	0.67199
464	0.67936
465	0.69198
466	0.70092
467	0.70929
468	0.71689
469	0.7285
470	0.73721
471	0.74537
472	0.7505
473	0.76312
474	0.77116
475	0.78334
476	0.79048
477	0.79953
478	0.80902
479	0.82142
480	0.83002
481	0.83717
482	0.84577
483	0.85046
484	0.85872
485	0.8652
486	0.87023
487	0.8748
488	0.88106
489	0.88765
490	0.89781
491	0.90239
492	0.90608
493	0.91546
494	0.9197
495	0.92205
496	0.92886
497	0.93757
498	0.94126
499	0.94851
500	0.95298
501	0.95991
502	0.96404
503	0.96717
504	0.97275
505	0.97766
506	0.98057
507	0.9847
508	0.98682
509	0.99017
510	0.99352
511	0.99475
512	0.99721
513	0.99899
514	0.99966
515	1
516	0.99955
517	0.99944
518	0.99922
519	0.99832
520	0.99587
521	0.99252
522	0.98861
523	0.98314
524	0.97867
525	0.97387
526	0.96627
527	0.96236
528	0.95689
529	0.95119
530	0.94717
531	0.93947
532	0.93098
533	0.92484
534	0.91255
535	0.9092
536	0.89558
537	0.88865
538	0.87737
539	0.87637
540	0.85962
541	0.85012
542	0.84543
543	0.83985
544	0.83036
545	0.82321
546	0.81472
547	0.80601
548	0.80433
549	0.79104
550	0.77909
551	0.7686
552	0.76524
553	0.75698
554	0.74268
555	0.73878
556	0.73006
557	0.71588
558	0.7065
559	0.6893
560	0.67724
561	0.67065
562	0.65233
563	0.63849
564	0.62486
565	0.61179
566	0.60051
567	0.58432
568	0.5631
569	0.54836
570	0.5325
571	0.51776
572	0.50235
573	0.48258
574	0.46337
575	0.44382
576	0.42506
577	0.41222
578	0.39457
579	0.37905
580	0.3566
581	0.33795
582	0.32421
583	0.30076
584	0.2763
585	0.27541
586	0.25296
587	0.23855
588	0.22783
589	0.2151
590	0.20449
591	0.19276
592	0.18014
593	0.16596
594	0.16529
595	0.15334
596	0.14675
597	0.13882
598	0.13391
599	0.12888
600	0.12486
601	0.11983
602	0.11693
603	0.11157
604	0.108
605	0.10554
606	0.10353
607	0.10174
608	0.09962
609	0.09806
610	0.09627
611	0.09459
612	0.09314
613	0.09247
614	0.09069
615	0.08957
616	0.08856
617	0.08778
618	0.08655
619	0.08532
620	0.08465
621	0.0841
622	0.08309
623	0.08264
624	0.08175
625	0.08142
626	0.08063
627	0.08019
628	0.07974
629	0.07952
630	0.07896
631	0.07829
632	0.07795
633	0.07762
634	0.07717
635	0.0765
636	0.07617
637	0.07606
638	0.07561
639	0.07516
640	0.07505
641	0.07472
642	0.07472
643	0.07416
644	0.07393
645	0.07338
646	0.07338
647	0.07304
648	0.07248
649	0.07226
650	0.07192
651	0.0717
652	0.07148
653	0.07125
654	0.07103
655	0.07081
656	0.07058
657	0.07025
658	0.07025
659	0.06991
660	0.06991
661	0.06969
662	0.06935
663	0.06935
664	0.06924
665	0.06891
666	0.06891
667	0.06868
668	0.06835
669	0.06824
670	0.06801
671	0.06779
672	0.06757
673	0.06757
674	0.06734
675	0.06701
676	0.06701
677	0.06667
678	0.06667
679	0.06612
680	0.06656
681	0.06623
682	0.06623
683	0.066
684	0.06578
685	0.06556
686	0.06567
687	0.06545
688	0.06533
689	0.06522
690	0.065
691	0.06511
692	0.06466
693	0.06455
694	0.06444
695	0.06422
696	0.06433
697	0.06377
698	0.06388
699	0.06377
700	0.06355
701	0.06377
702	0.06344
703	0.06332
704	0.06332
705	0.06299
706	0.06288
707	0.0631
708	0.06288
709	0.06288
710	0.06277
711	0.06277
712	0.06254
713	0.06265
714	0.06232
715	0.06232
716	0.0621
717	0.06198
718	0.06198
719	0.06198
720	0.06198
721	0.06176
722	0.06176
723	0.06187
724	0.06198
725	0.06187
726	0.06187
727	0.06198
728	0.06165
729	0.06198
730	0.06198
731	0.06187
732	0.06198
733	0.06243
734	0.06243
735	0.06265
736	0.06243
737	0.06254
738	0.06254
739	0.06299
740	0.06277
741	0.06277
742	0.06243
743	0.06254
744	0.06232
745	0.06232
746	0.0621
747	0.06187
748	0.06198
749	0.06143
750	0.06131
751	0.06131
752	0.06075
753	0.06087
754	0.06064
755	0.06031
756	0.06031
757	0.06008
758	0.05975
759	0.05953
760	0.05953
761	0.05975
762	0.05919
763	0.05941
764	0.0593
765	0.05919
766	0.05919
767	0.05886
768	0.05919
769	0.05919
770	0.05897
771	0.05863
772	0.05852
773	0.05908
774	0.0583
775	0.05841
776	0.05863
777	0.05807
778	0.0583
779	0.05852
780	0.05807
781	0.05796
782	0.0583
783	0.05796
784	0.05785
785	0.05774
786	0.05729
787	0.05752
788	0.05718
789	0.05718
790	0.05718
791	0.05729
792	0.05707
793	0.05707
794	0.05685
795	0.05696
796	0.05685
797	0.05696
798	0.05685
799	0.05662
800	0.05651
