Wavelength (nm)	Absorbance
350	0.24676
351	0.24633
352	0.24698
353	0.24708
354	0.24858
355	0.24922
356	0.25361
357	0.25586
358	0.258
359	0.26035
360	0.26217
361	0.26378
362	0.26549
363	0.26656
364	0.26784
365	0.26891
366	0.26966
367	0.27105
368	0.27234
369	0.27373
370	0.27523
371	0.27726
372	0.27865
373	0.28122
374	0.284
375	0.28668
376	0.28935
377	0.29203
378	0.29428
379	0.29652
380	0.2992
381	0.30219
382	0.30583
383	0.30733
384	0.31097
385	0.31332
386	0.31493
387	0.31814
388	0.32338
389	0.32477
390	0.3283
391	0.33173
392	0.33419
393	0.33686
394	0.33997
395	0.34296
396	0.34468
397	0.34724
398	0.35099
399	0.35324
400	0.35784
401	0.36501
402	0.36586
403	0.37346
404	0.37635
405	0.38127
406	0.38609
407	0.39016
408	0.39593
409	0.40139
410	0.40492
411	0.41145
412	0.41584
413	0.42044
414	0.42675
415	0.43167
416	0.43681
417	0.44152
418	0.44666
419	0.45169
420	0.45853
421	0.46324
422	0.46784
423	0.47148
424	0.4779
425	0.4825
426	0.48764
427	0.49481
428	0.50005
429	0.50594
430	0.51717
431	0.51814
432	0.53173
433	0.53943
434	0.54917
435	0.55688
436	0.56918
437	0.58127
438	0.59058
439	0.59722
440	0.60621
441	0.61455
442	0.62376
443	0.62451
444	0.63553
445	0.64195
446	0.64858
447	0.65136
448	0.66185
449	0.66784
450	0.67405
451	0.68454
452	0.68689
453	0.69716
454	0.70605
455	0.7069
456	0.72295
457	0.72467
458	0.73697
459	0.74757
460	0.74896
461	0.76041
462	0.76629
463	0.77657
464	0.78384
465	0.79636
466	0.80589
467	0.81423
468	0.82172
469	0.83264
470	0.84013
471	0.84676
472	0.85179
473	0.8626
474	0.86923
475	0.8763
476	0.88218
477	0.89085
478	0.89856
479	0.90433
480	0.91386
481	0.91739
482	0.92306
483	0.92777
484	0.93237
485	0.93644
486	0.93933
487	0.94254
488	0.94575
489	0.95013
490	0.95623
491	0.95912
492	0.96137
493	0.96715
494	0.96993
495	0.97164
496	0.97517
497	0.98052
498	0.98406
499	0.98769
500	0.99005
501	0.99283
502	0.9939
503	0.99604
504	0.99722
505	0.99882
506	0.99872
507	1
508	0.99957
509	0.99925
510	0.99818
511	0.99775
512	0.99679
513	0.99647
514	0.99422
515	0.99283
516	0.99048
517	0.98941
518	0.98598
519	0.98416
520	0.97871
521	0.97539
522	0.96972
523	0.96255
524	0.95666
525	0.94821
526	0.93986
527	0.9328
528	0.92755
529	0.91996
530	0.91386
531	0.90551
532	0.89417
533	0.88678
534	0.87063
535	0.86806
536	0.85308
537	0.84366
538	0.82943
539	0.82793
540	0.81017
541	0.79722
542	0.79026
543	0.78491
544	0.77314
545	0.76544
546	0.75559
547	0.74564
548	0.74286
549	0.72905
550	0.71525
551	0.70444
552	0.7007
553	0.69235
554	0.67812
555	0.67416
556	0.66517
557	0.65243
558	0.64291
559	0.62697
560	0.61691
561	0.61038
562	0.59326
563	0.58117
564	0.57025
565	0.55848
566	0.54746
567	0.53579
568	0.51568
569	0.50273
570	0.4886
571	0.47598
572	0.46228
573	0.44484
574	0.42846
575	0.41124
576	0.39551
577	0.38395
578	0.36811
579	0.35431
580	0.3343
581	0.31728
582	0.30605
583	0.28464
584	0.26335
585	0.26121
586	0.24045
587	0.22697
588	0.21723
589	0.20599
590	0.19722
591	0.1847
592	0.17293
593	0.15955
594	0.15859
595	0.14714
596	0.14072
597	0.13301
598	0.12788
599	0.12317
600	0.11953
601	0.11461
602	0.1114
603	0.10658
604	0.10316
605	0.1008
606	0.09877
607	0.09716
608	0.09535
609	0.09385
610	0.09224
611	0.09064
612	0.08946
613	0.08882
614	0.08721
615	0.08636
616	0.0855
617	0.08507
618	0.0839
619	0.08293
620	0.08229
621	0.08186
622	0.08111
623	0.08079
624	0.07994
625	0.07972
626	0.07897
627	0.07876
628	0.07844
629	0.07833
630	0.0778
631	0.07715
632	0.07694
633	0.07662
634	0.0764
635	0.07576
636	0.07555
637	0.07523
638	0.07501
639	0.07469
640	0.07437
641	0.07426
642	0.07405
643	0.07362
644	0.07352
645	0.07309
646	0.07298
647	0.07277
648	0.07234
649	0.07234
650	0.07191
651	0.0717
652	0.0717
653	0.07138
654	0.07095
655	0.07084
656	0.07063
657	0.07041
658	0.07041
659	0.06998
660	0.06998
661	0.06977
662	0.06956
663	0.06956
664	0.06945
665	0.06923
666	0.06913
667	0.06902
668	0.0687
669	0.06859
670	0.06827
671	0.06827
672	0.06795
673	0.06806
674	0.06795
675	0.06774
676	0.06752
677	0.06731
678	0.06731
679	0.06688
680	0.06699
681	0.06667
682	0.06677
683	0.06656
684	0.06635
685	0.06624
686	0.06645
687	0.06602
688	0.06602
689	0.06592
690	0.0657
691	0.06549
692	0.06538
693	0.06528
694	0.06495
695	0.06474
696	0.06517
697	0.06431
698	0.06463
699	0.06442
700	0.06431
701	0.06442
702	0.06431
703	0.06388
704	0.06421
705	0.06388
706	0.06378
707	0.06378
708	0.06378
709	0.06378
710	0.06378
711	0.06356
712	0.06346
713	0.06346
714	0.06324
715	0.06335
716	0.06303
717	0.06303
718	0.06303
719	0.06281
720	0.06292
721	0.06271
722	0.06281
723	0.06281
724	0.06271
725	0.06271
726	0.06271
727	0.06271
728	0.06271
729	0.06292
730	0.06292
731	0.06303
732	0.06292
733	0.06324
734	0.06346
735	0.06335
736	0.06335
737	0.06367
738	0.06356
739	0.06388
740	0.06388
741	0.06367
742	0.06356
743	0.06346
744	0.06335
745	0.06324
746	0.06303
747	0.06292
748	0.06281
749	0.06249
750	0.06217
751	0.06239
752	0.06185
753	0.06174
754	0.06164
755	0.06132
756	0.06153
757	0.0611
758	0.06089
759	0.06067
760	0.06067
761	0.06046
762	0.06025
763	0.06035
764	0.06035
765	0.06025
766	0.06014
767	0.05993
768	0.05982
769	0.06003
770	0.05982
771	0.05993
772	0.0596
773	0.05982
774	0.05928
775	0.05928
776	0.05939
777	0.05907
778	0.05939
779	0.05907
780	0.05896
781	0.05918
782	0.05886
783	0.05875
784	0.05886
785	0.05886
786	0.05853
787	0.05864
788	0.05843
789	0.05832
790	0.05811
791	0.05843
792	0.05789
793	0.05778
794	0.05768
795	0.05789
796	0.05746
797	0.05778
798	0.05768
799	0.05757
800	0.05746
