Wavelength (nm)	Absorbance
350	0.72133
351	0.71903
352	0.71945
353	0.71286
354	0.7108
355	0.70869
356	0.70469
357	0.70088
358	0.69955
359	0.69762
360	0.6952
361	0.69441
362	0.6926
363	0.68909
364	0.68752
365	0.68497
366	0.68268
367	0.6785
368	0.67572
369	0.67143
370	0.66961
371	0.66834
372	0.66453
373	0.66199
374	0.6603
375	0.65794
376	0.65552
377	0.65425
378	0.65286
379	0.64947
380	0.64808
381	0.64578
382	0.64306
383	0.64058
384	0.63906
385	0.63568
386	0.63483
387	0.63235
388	0.6306
389	0.62842
390	0.62612
391	0.62467
392	0.62297
393	0.62152
394	0.61953
395	0.61807
396	0.61741
397	0.61686
398	0.61378
399	0.61354
400	0.61275
401	0.61088
402	0.61051
403	0.60991
404	0.60973
405	0.60876
406	0.6084
407	0.60888
408	0.6087
409	0.60821
410	0.60737
411	0.60731
412	0.60664
413	0.60682
414	0.60519
415	0.60549
416	0.60465
417	0.60434
418	0.60362
419	0.60301
420	0.60235
421	0.60186
422	0.60192
423	0.60138
424	0.60144
425	0.60102
426	0.60102
427	0.6015
428	0.60186
429	0.60229
430	0.60404
431	0.60362
432	0.60628
433	0.60815
434	0.60906
435	0.61118
436	0.61293
437	0.61626
438	0.61826
439	0.61947
440	0.62176
441	0.62424
442	0.62709
443	0.62715
444	0.6306
445	0.63229
446	0.63441
447	0.63501
448	0.639
449	0.639
450	0.64293
451	0.64578
452	0.64953
453	0.64923
454	0.65485
455	0.65794
456	0.66144
457	0.66247
458	0.66713
459	0.6707
460	0.67167
461	0.67511
462	0.67699
463	0.68165
464	0.68479
465	0.68879
466	0.69423
467	0.69798
468	0.70076
469	0.70584
470	0.71092
471	0.71262
472	0.71516
473	0.72266
474	0.72683
475	0.73161
476	0.73585
477	0.73996
478	0.74692
479	0.74909
480	0.7575
481	0.76053
482	0.76597
483	0.76911
484	0.77522
485	0.77867
486	0.78188
487	0.78539
488	0.78986
489	0.79434
490	0.80269
491	0.8065
492	0.80843
493	0.81569
494	0.81944
495	0.82265
496	0.82948
497	0.83589
498	0.83874
499	0.84618
500	0.85132
501	0.85803
502	0.86154
503	0.86547
504	0.87225
505	0.8783
506	0.88017
507	0.88852
508	0.89106
509	0.89251
510	0.89947
511	0.90237
512	0.90896
513	0.9132
514	0.91707
515	0.92058
516	0.92566
517	0.93062
518	0.93237
519	0.93758
520	0.93963
521	0.94423
522	0.94865
523	0.95203
524	0.95475
525	0.95754
526	0.96522
527	0.96631
528	0.96903
529	0.9703
530	0.97151
531	0.97508
532	0.97816
533	0.98058
534	0.98415
535	0.98548
536	0.98488
537	0.99008
538	0.98978
539	0.99081
540	0.99286
541	0.9931
542	0.99685
543	0.99437
544	0.99613
545	0.99952
546	0.99571
547	1
548	0.99685
549	0.9971
550	0.99698
551	0.9974
552	0.99583
553	0.99286
554	0.99286
555	0.99304
556	0.99298
557	0.9896
558	0.98766
559	0.98506
560	0.98191
561	0.98113
562	0.97865
563	0.97617
564	0.97187
565	0.96552
566	0.96945
567	0.96425
568	0.95711
569	0.95409
570	0.95209
571	0.94846
572	0.94429
573	0.93927
574	0.93395
575	0.92965
576	0.92397
577	0.92015
578	0.91616
579	0.91114
580	0.90515
581	0.89693
582	0.89366
583	0.88495
584	0.8783
585	0.87237
586	0.86553
587	0.86033
588	0.85029
589	0.84442
590	0.83952
591	0.83057
592	0.8195
593	0.81382
594	0.80607
595	0.80063
596	0.79204
597	0.78363
598	0.77752
599	0.76857
600	0.76113
601	0.75145
602	0.74425
603	0.73113
604	0.72006
605	0.71274
606	0.70554
607	0.69798
608	0.6886
609	0.68135
610	0.67342
611	0.66229
612	0.65419
613	0.64844
614	0.63604
615	0.62727
616	0.61813
617	0.60979
618	0.59842
619	0.58541
620	0.57712
621	0.56896
622	0.55831
623	0.55033
624	0.53805
625	0.53109
626	0.51821
627	0.5095
628	0.50006
629	0.49933
630	0.48542
631	0.47218
632	0.46486
633	0.45494
634	0.44707
635	0.43745
636	0.43001
637	0.42342
638	0.4115
639	0.40104
640	0.39523
641	0.38362
642	0.38078
643	0.36868
644	0.3616
645	0.34781
646	0.34606
647	0.33468
648	0.32507
649	0.3192
650	0.30831
651	0.3025
652	0.29416
653	0.28817
654	0.27934
655	0.27129
656	0.265
657	0.25774
658	0.25212
659	0.24698
660	0.23808
661	0.23228
662	0.22683
663	0.22205
664	0.21443
665	0.20935
666	0.20215
667	0.19477
668	0.18987
669	0.18473
670	0.18104
671	0.17209
672	0.16647
673	0.16326
674	0.15794
675	0.15358
676	0.14759
677	0.14354
678	0.14039
679	0.13398
680	0.13368
681	0.12872
682	0.12703
683	0.12098
684	0.11777
685	0.11457
686	0.11215
687	0.10725
688	0.10501
689	0.10204
690	0.09896
691	0.09733
692	0.09218
693	0.09122
694	0.08904
695	0.08571
696	0.08384
697	0.08045
698	0.0787
699	0.0773
700	0.07597
701	0.07361
702	0.07222
703	0.07083
704	0.06938
705	0.06799
706	0.06599
707	0.06466
708	0.06351
709	0.06188
710	0.06085
711	0.0594
712	0.05831
713	0.05765
714	0.05656
715	0.05529
716	0.05468
717	0.05383
718	0.05323
719	0.0522
720	0.05129
721	0.05063
722	0.04996
723	0.04984
724	0.04851
725	0.04827
726	0.04748
727	0.04767
728	0.047
729	0.04621
730	0.04579
731	0.04567
732	0.04512
733	0.04476
734	0.0447
735	0.04422
736	0.04416
737	0.04367
738	0.04355
739	0.04331
740	0.04283
741	0.04283
742	0.04222
743	0.04228
744	0.04168
745	0.04143
746	0.04113
747	0.04071
748	0.04059
749	0.04004
750	0.03974
751	0.03968
752	0.03914
753	0.03908
754	0.03877
755	0.03841
756	0.03829
757	0.03799
758	0.0375
759	0.03732
760	0.03732
761	0.03702
762	0.03678
763	0.03666
764	0.03666
765	0.03635
766	0.03623
767	0.03605
768	0.03593
769	0.03599
770	0.03569
771	0.03539
772	0.03533
773	0.0352
774	0.0349
775	0.0349
776	0.0349
777	0.03454
778	0.0346
779	0.03448
780	0.03418
781	0.03418
782	0.03412
783	0.03399
784	0.03375
785	0.03375
786	0.03363
787	0.03345
788	0.03333
789	0.03321
790	0.03303
791	0.03297
792	0.03285
793	0.03272
794	0.03272
795	0.0326
796	0.0323
797	0.03242
798	0.03236
799	0.03224
800	0.03218
