Wavelength (nm)	Absorbance
350	0.24016
351	0.24052
352	0.24126
353	0.24152
354	0.24278
355	0.24325
356	0.2465
357	0.24792
358	0.24933
359	0.25085
360	0.25206
361	0.25305
362	0.25457
363	0.25531
364	0.25678
365	0.25777
366	0.25882
367	0.26092
368	0.2627
369	0.26422
370	0.26611
371	0.26841
372	0.27004
373	0.2725
374	0.27497
375	0.27712
376	0.27969
377	0.28225
378	0.28404
379	0.28634
380	0.28891
381	0.29174
382	0.29468
383	0.29683
384	0.30107
385	0.30307
386	0.30427
387	0.30768
388	0.31172
389	0.31408
390	0.31717
391	0.32052
392	0.32252
393	0.32571
394	0.32881
395	0.33185
396	0.33415
397	0.33709
398	0.34139
399	0.34349
400	0.34794
401	0.3568
402	0.35769
403	0.3643
404	0.36739
405	0.3718
406	0.37609
407	0.37987
408	0.3848
409	0.38967
410	0.39318
411	0.39895
412	0.40294
413	0.40765
414	0.41442
415	0.41924
416	0.42448
417	0.42978
418	0.4345
419	0.44089
420	0.44807
421	0.45347
422	0.45772
423	0.4628
424	0.46862
425	0.47381
426	0.47874
427	0.48524
428	0.49028
429	0.49599
430	0.50532
431	0.50668
432	0.51853
433	0.52477
434	0.53248
435	0.53908
436	0.54878
437	0.55927
438	0.56896
439	0.57374
440	0.5828
441	0.59046
442	0.6
443	0.60052
444	0.61295
445	0.62076
446	0.62841
447	0.63072
448	0.64446
449	0.64472
450	0.65714
451	0.66794
452	0.67769
453	0.679
454	0.69143
455	0.70118
456	0.71056
457	0.71266
458	0.72566
459	0.73442
460	0.73667
461	0.74679
462	0.7513
463	0.7601
464	0.76776
465	0.77735
466	0.78731
467	0.7945
468	0.80031
469	0.81117
470	0.81819
471	0.82275
472	0.83077
473	0.84168
474	0.84912
475	0.85651
476	0.8637
477	0.87156
478	0.88005
479	0.88509
480	0.89861
481	0.90322
482	0.90894
483	0.91575
484	0.9201
485	0.92477
486	0.92666
487	0.93033
488	0.93662
489	0.93819
490	0.94826
491	0.94883
492	0.95334
493	0.95733
494	0.95974
495	0.96246
496	0.96702
497	0.97489
498	0.97431
499	0.97861
500	0.98134
501	0.98632
502	0.98742
503	0.98621
504	0.99072
505	0.99381
506	0.99329
507	0.99806
508	0.99775
509	0.99565
510	0.99706
511	1
512	1
513	0.99512
514	0.99853
515	0.99586
516	0.99166
517	0.99166
518	0.99035
519	0.99256
520	0.98826
521	0.98532
522	0.97987
523	0.97442
524	0.96807
525	0.95979
526	0.95471
527	0.94789
528	0.94396
529	0.93667
530	0.93321
531	0.92267
532	0.91318
533	0.9081
534	0.89342
535	0.89007
536	0.87408
537	0.86658
538	0.85242
539	0.85201
540	0.83486
541	0.8216
542	0.81735
543	0.80975
544	0.79948
545	0.79429
546	0.78301
547	0.77353
548	0.77279
549	0.759
550	0.74438
551	0.73526
552	0.7309
553	0.72215
554	0.70899
555	0.7049
556	0.69646
557	0.68294
558	0.67313
559	0.65578
560	0.64498
561	0.63832
562	0.62008
563	0.60844
564	0.5936
565	0.58034
566	0.56996
567	0.55638
568	0.53279
569	0.5178
570	0.50081
571	0.4865
572	0.47161
573	0.45085
574	0.43156
575	0.41111
576	0.39229
577	0.37845
578	0.35979
579	0.34464
580	0.32068
581	0.30113
582	0.28781
583	0.26301
584	0.24582
585	0.23145
586	0.21374
587	0.20404
588	0.18343
589	0.17237
590	0.16535
591	0.14459
592	0.13463
593	0.12509
594	0.1189
595	0.11072
596	0.10396
597	0.09651
598	0.09111
599	0.08781
600	0.08262
601	0.07948
602	0.0746
603	0.07193
604	0.0681
605	0.06606
606	0.06291
607	0.06228
608	0.05992
609	0.0583
610	0.05672
611	0.05515
612	0.05394
613	0.05321
614	0.05164
615	0.0508
616	0.04975
617	0.04896
618	0.04802
619	0.04692
620	0.0464
621	0.04582
622	0.04514
623	0.04472
624	0.04388
625	0.04351
626	0.04283
627	0.04246
628	0.04204
629	0.04204
630	0.04142
631	0.04084
632	0.04052
633	0.04021
634	0.03995
635	0.03942
636	0.03942
637	0.0389
638	0.03853
639	0.03817
640	0.03801
641	0.03764
642	0.03754
643	0.03706
644	0.03701
645	0.03644
646	0.03649
647	0.03617
648	0.03575
649	0.0357
650	0.03533
651	0.03512
652	0.03502
653	0.03465
654	0.03455
655	0.03434
656	0.03423
657	0.03392
658	0.03387
659	0.03366
660	0.0335
661	0.03334
662	0.03303
663	0.03303
664	0.03282
665	0.03271
666	0.0325
667	0.03235
668	0.03208
669	0.03214
670	0.03187
671	0.03166
672	0.03145
673	0.03135
674	0.03125
675	0.03109
676	0.03098
677	0.03072
678	0.03067
679	0.03051
680	0.03051
681	0.03041
682	0.03014
683	0.03014
684	0.02993
685	0.02988
686	0.02978
687	0.02962
688	0.02946
689	0.02946
690	0.02925
691	0.0292
692	0.02899
693	0.02894
694	0.02889
695	0.02878
696	0.02873
697	0.02841
698	0.02831
699	0.0282
700	0.02841
701	0.0282
702	0.02799
703	0.02794
704	0.0281
705	0.02784
706	0.02773
707	0.02768
708	0.02763
709	0.02752
710	0.02752
711	0.02742
712	0.02737
713	0.02726
714	0.02721
715	0.02716
716	0.027
717	0.0271
718	0.02705
719	0.02695
720	0.02689
721	0.02684
722	0.02679
723	0.02684
724	0.02663
725	0.02668
726	0.02679
727	0.02679
728	0.02663
729	0.02679
730	0.02679
731	0.02668
732	0.02679
733	0.02689
734	0.02689
735	0.02695
736	0.02695
737	0.0271
738	0.027
739	0.0271
740	0.0271
741	0.02695
742	0.02689
743	0.02689
744	0.02679
745	0.02679
746	0.02658
747	0.02647
748	0.02658
749	0.02621
750	0.02616
751	0.02626
752	0.026
753	0.0259
754	0.0259
755	0.02574
756	0.02564
757	0.02553
758	0.02532
759	0.02527
760	0.02522
761	0.02522
762	0.02506
763	0.02511
764	0.02506
765	0.02501
766	0.02495
767	0.0249
768	0.0248
769	0.0248
770	0.0249
771	0.02469
772	0.02464
773	0.02469
774	0.02443
775	0.02464
776	0.02448
777	0.02443
778	0.02448
779	0.02448
780	0.02438
781	0.02427
782	0.02453
783	0.02433
784	0.02422
785	0.02417
786	0.02401
787	0.02406
788	0.02401
789	0.02391
790	0.02391
791	0.02385
792	0.0238
793	0.0238
794	0.0237
795	0.02364
796	0.02354
797	0.02359
798	0.02359
799	0.02359
800	0.02343
