Wavelength (nm)	Absorbance
350	0.41736
351	0.42316
352	0.4288
353	0.43547
354	0.44633
355	0.45126
356	0.46589
357	0.47298
358	0.47925
359	0.48778
360	0.4944
361	0.49968
362	0.5074
363	0.51274
364	0.52116
365	0.52737
366	0.53312
367	0.54578
368	0.5564
369	0.56546
370	0.57567
371	0.58723
372	0.59443
373	0.60598
374	0.61649
375	0.62636
376	0.63721
377	0.64685
378	0.6548
379	0.66473
380	0.6757
381	0.68685
382	0.69939
383	0.70839
384	0.71936
385	0.73219
386	0.73864
387	0.75135
388	0.76592
389	0.77149
390	0.78287
391	0.79472
392	0.80122
393	0.81057
394	0.82032
395	0.83065
396	0.83605
397	0.84435
398	0.85631
399	0.86055
400	0.8728
401	0.89324
402	0.89504
403	0.90955
404	0.91315
405	0.92412
406	0.9283
407	0.93602
408	0.9427
409	0.9503
410	0.95303
411	0.95988
412	0.96412
413	0.97051
414	0.97266
415	0.98131
416	0.98374
417	0.98821
418	0.99129
419	0.99286
420	0.9975
421	0.99692
422	1
423	0.99774
424	0.99884
425	0.99832
426	0.99884
427	0.99524
428	0.99605
429	0.99425
430	0.99083
431	0.98723
432	0.98508
433	0.9809
434	0.97521
435	0.97155
436	0.96012
437	0.95181
438	0.94171
439	0.93364
440	0.92644
441	0.91843
442	0.91843
443	0.89875
444	0.89817
445	0.87803
446	0.86827
447	0.86073
448	0.84662
449	0.83234
450	0.81626
451	0.79675
452	0.78049
453	0.77817
454	0.75367
455	0.73376
456	0.71048
457	0.7074
458	0.68023
459	0.65968
460	0.65875
461	0.63269
462	0.61817
463	0.59756
464	0.5809
465	0.55356
466	0.53475
467	0.51617
468	0.49846
469	0.47419
470	0.45637
471	0.43808
472	0.42746
473	0.4011
474	0.38572
475	0.36215
476	0.34671
477	0.33016
478	0.311
479	0.28731
480	0.27321
481	0.26073
482	0.2447
483	0.23716
484	0.22212
485	0.21208
486	0.20244
487	0.19565
488	0.18595
489	0.17567
490	0.1636
491	0.15483
492	0.14874
493	0.13852
494	0.13213
495	0.12917
496	0.12052
497	0.11042
498	0.10642
499	0.0998
500	0.09463
501	0.08859
502	0.08459
503	0.0811
504	0.07657
505	0.07303
506	0.07042
507	0.06694
508	0.06491
509	0.06299
510	0.05997
511	0.058
512	0.05591
513	0.05399
514	0.05266
515	0.05091
516	0.04964
517	0.04853
518	0.04755
519	0.04662
520	0.04546
521	0.04459
522	0.04366
523	0.0429
524	0.04215
525	0.04157
526	0.04081
527	0.04046
528	0.04
529	0.03983
530	0.03936
531	0.03901
532	0.03866
533	0.03843
534	0.03808
535	0.03814
536	0.03762
537	0.03745
538	0.03733
539	0.03727
540	0.03687
541	0.03663
542	0.03669
543	0.03663
544	0.0364
545	0.03646
546	0.03623
547	0.03623
548	0.03623
549	0.03611
550	0.03599
551	0.03594
552	0.03605
553	0.03594
554	0.03582
555	0.0357
556	0.03576
557	0.03559
558	0.0357
559	0.03547
560	0.03547
561	0.03547
562	0.03541
563	0.03541
564	0.03547
565	0.0353
566	0.03507
567	0.03524
568	0.03507
569	0.03507
570	0.03507
571	0.03501
572	0.03507
573	0.03507
574	0.03478
575	0.03489
576	0.03501
577	0.03483
578	0.03495
579	0.03483
580	0.03478
581	0.03483
582	0.03483
583	0.03478
584	0.03483
585	0.03472
586	0.0346
587	0.03478
588	0.03466
589	0.0346
590	0.03448
591	0.03466
592	0.03448
593	0.03443
594	0.03448
595	0.03431
596	0.03431
597	0.03431
598	0.03437
599	0.03431
600	0.03425
601	0.03425
602	0.03414
603	0.03408
604	0.03419
605	0.03414
606	0.03425
607	0.03419
608	0.03408
609	0.03419
610	0.03414
611	0.03414
612	0.03402
613	0.03425
614	0.03402
615	0.03408
616	0.03402
617	0.03414
618	0.03402
619	0.03408
620	0.03419
621	0.03408
622	0.03402
623	0.03408
624	0.03408
625	0.03414
626	0.03402
627	0.03414
628	0.03396
629	0.03396
630	0.03408
631	0.03396
632	0.03396
633	0.03402
634	0.03396
635	0.03396
636	0.03396
637	0.0339
638	0.03385
639	0.03379
640	0.03385
641	0.03385
642	0.03379
643	0.03367
644	0.03379
645	0.03356
646	0.03367
647	0.03367
648	0.0335
649	0.03361
650	0.03344
651	0.03356
652	0.03356
653	0.0335
654	0.03338
655	0.03338
656	0.03332
657	0.03332
658	0.03338
659	0.03332
660	0.03327
661	0.03332
662	0.03327
663	0.03332
664	0.03327
665	0.03332
666	0.03332
667	0.03332
668	0.03309
669	0.03321
670	0.03315
671	0.03321
672	0.03309
673	0.03309
674	0.03309
675	0.03309
676	0.03315
677	0.03303
678	0.03298
679	0.0328
680	0.03292
681	0.03298
682	0.03286
683	0.03286
684	0.03292
685	0.03292
686	0.03292
687	0.03292
688	0.03286
689	0.03292
690	0.03286
691	0.03292
692	0.03274
693	0.03292
694	0.03274
695	0.03269
696	0.0328
697	0.03245
698	0.03257
699	0.03263
700	0.03269
701	0.03269
702	0.03269
703	0.03263
704	0.03274
705	0.03269
706	0.03257
707	0.03257
708	0.03269
709	0.03263
710	0.03263
711	0.03257
712	0.03257
713	0.03274
714	0.03269
715	0.03251
716	0.03245
717	0.03245
718	0.03257
719	0.03239
720	0.03245
721	0.03245
722	0.03245
723	0.03251
724	0.03251
725	0.03257
726	0.03257
727	0.03269
728	0.03251
729	0.03263
730	0.03263
731	0.03269
732	0.03274
733	0.03286
734	0.03298
735	0.03303
736	0.03298
737	0.03315
738	0.03309
739	0.03327
740	0.03327
741	0.03303
742	0.03303
743	0.03303
744	0.03303
745	0.03303
746	0.03303
747	0.03286
748	0.03298
749	0.03274
750	0.03269
751	0.0328
752	0.03245
753	0.03251
754	0.03245
755	0.03239
756	0.03239
757	0.03245
758	0.03222
759	0.03216
760	0.03216
761	0.0321
762	0.03199
763	0.03205
764	0.03216
765	0.0321
766	0.0321
767	0.03187
768	0.03187
769	0.03205
770	0.03193
771	0.03193
772	0.03187
773	0.03199
774	0.0317
775	0.03181
776	0.03181
777	0.03176
778	0.03193
779	0.03181
780	0.0317
781	0.03181
782	0.0317
783	0.03187
784	0.03187
785	0.03181
786	0.03158
787	0.03164
788	0.03158
789	0.03141
790	0.03152
791	0.03152
792	0.03158
793	0.03141
794	0.03129
795	0.03135
796	0.03129
797	0.03135
798	0.03147
799	0.03135
800	0.03129
