Wavelength (nm),Absorbance
360,0.0815789473684
361,0.0816993421053
362,0.0826881578947
363,0.0836769736842
364,0.0846657894737
365,0.0856546052632
366,0.0866434210526
367,0.0876322368421
368,0.0886210526316
369,0.0894736842105
370,0.0894736842105
371,0.0894736842105
372,0.0894736842105
373,0.091548245614
374,0.0937456140351
375,0.0959429824561
376,0.0981403508772
377,0.1
378,0.1
379,0.1
380,0.1
381,0.1
382,0.1
383,0.101063909774
384,0.102947368421
385,0.104830827068
386,0.106714285714
387,0.108597744361
388,0.110481203008
389,0.112671052632
390,0.114868421053
391,0.117065789474
392,0.119263157895
393,0.121154605263
394,0.121703947368
395,0.122253289474
396,0.122802631579
397,0.123351973684
398,0.124172697368
399,0.125408717105
400,0.126644736842
401,0.127880756579
402,0.129116776316
403,0.130352796053
404,0.131590225564
405,0.133002819549
406,0.134415413534
407,0.135828007519
408,0.137240601504
409,0.138653195489
410,0.140509868421
411,0.142981907895
412,0.145453947368
413,0.147665789474
414,0.148984210526
415,0.150302631579
416,0.151621052632
417,0.152973684211
418,0.154438596491
419,0.155903508772
420,0.157368421053
421,0.158833333333
422,0.160298245614
423,0.161763157895
424,0.163270676692
425,0.165625
426,0.167979323308
427,0.170333646617
428,0.172687969925
429,0.175042293233
430,0.177828947368
431,0.181125
432,0.184421052632
433,0.187542105263
434,0.190178947368
435,0.192815789474
436,0.195452631579
437,0.19841995614
438,0.202265350877
439,0.206110745614
440,0.209956140351
441,0.213801535088
442,0.217381578947
443,0.220677631579
444,0.223973684211
445,0.227269736842
446,0.230334586466
447,0.233159774436
448,0.235984962406
449,0.238810150376
450,0.241635338346
451,0.244460526316
452,0.247710526316
453,0.251006578947
454,0.254302631579
455,0.257598684211
456,0.262894736842
457,0.268388157895
458,0.276993421053
459,0.288529605263
460,0.29350877193
461,0.297903508772
462,0.303447368421
463,0.310039473684
464,0.316631578947
465,0.322861842105
466,0.328355263158
467,0.333848684211
468,0.345333333333
469,0.349728070175
470,0.354122807018
471,0.360144736842
472,0.366736842105
473,0.373328947368
474,0.378118421053
475,0.381414473684
476,0.384710526316
477,0.388782894737
478,0.394276315789
479,0.399769736842
480,0.403157894737
481,0.406453947368
482,0.411605263158
483,0.418197368421
484,0.424789473684
485,0.43046875
486,0.434588815789
487,0.438708881579
488,0.443456140351
489,0.451146929825
490,0.458837719298
491,0.470815789474
492,0.483394736842
493,0.493282894737
494,0.501881578947
495,0.509572368421
496,0.519578947368
497,0.543243421053
498,0.559837719298
499,0.567528508772
500,0.596052631579
501,0.612523026316
502,0.624059210526
503,0.639508223684
504,0.645276315789
505,0.651044407895
506,0.6568125
507,0.675069078947
508,0.680013157895
509,0.684957236842
510,0.68725
511,0.687909210526
512,0.688568421053
513,0.689227631579
