Wavelength (nm),Absorbance
360,0.25429825058
361,0.258215927173
362,0.262133603766
363,0.266051280359
364,0.270727396368
365,0.275602084734
366,0.2804767731
367,0.285610181853
368,0.290861707727
369,0.2961132336
370,0.302296511503
371,0.308574706991
372,0.314907829312
373,0.321339709795
374,0.327771981095
375,0.334318307849
376,0.340864634604
377,0.34785258668
378,0.355078932373
379,0.362755056278
380,0.370896306278
381,0.378842499981
382,0.386615690771
383,0.394826714212
384,0.403147506611
385,0.411327645798
386,0.419752403359
387,0.430045037686
388,0.439475630009
389,0.44783634888
390,0.456471167792
391,0.465247866078
392,0.475255848604
393,0.485951655009
394,0.49833539561
395,0.507023916019
396,0.515756132596
397,0.525352140371
398,0.536163519737
399,0.547413900256
400,0.55838357542
401,0.568461424966
402,0.578583646746
403,0.590986221934
404,0.600510992724
405,0.610011434298
406,0.623054385426
407,0.63360631508
408,0.643860802382
409,0.654688335277
410,0.664285498001
411,0.67441555069
412,0.685910534242
413,0.696907871559
414,0.707566054514
415,0.717711716521
416,0.727212289509
417,0.7365666114
418,0.746061555998
419,0.7551528925
420,0.763742605418
421,0.775729405524
422,0.785224609658
423,0.793531692306
424,0.802861741342
425,0.811650113963
426,0.819353678835
427,0.827687086392
428,0.836717476373
429,0.844537088134
430,0.85174845177
431,0.85902109258
432,0.866353128025
433,0.873804188722
434,0.881456375777
435,0.888442320204
436,0.894221113778
437,0.899999907353
438,0.90603679047
439,0.912123500996
440,0.918447508804
441,0.925148800076
442,0.93154939981
443,0.935941430534
444,0.940333461257
445,0.944725491981
446,0.949653577695
447,0.954793312735
448,0.959933047775
449,0.96366212907
450,0.967147954429
451,0.970633779788
452,0.974119605146
453,0.977201110039
454,0.980252001731
455,0.983302893423
456,0.986353785115
457,0.988677148272
458,0.990543095423
459,0.992409042574
460,0.994274989725
461,0.995685835915
462,0.99602633722
463,0.996366838525
464,0.99670733983
465,0.997047841135
466,0.995795591925
467,0.994515307018
468,0.993235022112
469,0.991954737205
470,0.989411976798
471,0.986239109971
472,0.983066243145
473,0.979893376319
474,0.97581974448
475,0.971435779052
476,0.967051813623
477,0.96177446173
478,0.9552058997
479,0.948596585452
480,0.941689416334
481,0.934782247216
482,0.927891602727
483,0.921002852727
484,0.913589919377
485,0.906140840429
486,0.897824136258
487,0.88963235497
488,0.881709336326
489,0.873355798001
490,0.864547765462
491,0.85569596077
492,0.847010161416
493,0.838718529015
494,0.829783485681
495,0.820427820846
496,0.810122088716
497,0.801024236814
498,0.79290409002
499,0.783461879827
500,0.772764197922
501,0.762010455034
502,0.752405425678
503,0.744222029431
504,0.735526154958
505,0.725690184563
506,0.715854214169
507,0.706252629302
508,0.697343131292
509,0.686589479541
510,0.675228925571
511,0.667010104677
512,0.658176550186
513,0.647876385712
514,0.637725786133
515,0.627534777267
516,0.616822606214
517,0.605742584473
