Wavelength (nm),Absorbance
360,0.0958552631579
361,0.0983273026316
362,0.1
363,0.1
364,0.1
365,0.1
366,0.1
367,0.1
368,0.1
369,0.101851315789
370,0.103828947368
371,0.105806578947
372,0.107784210526
373,0.108932017544
374,0.110030701754
375,0.111129385965
376,0.112228070175
377,0.113157894737
378,0.113157894737
379,0.114305098684
380,0.116365131579
381,0.118425164474
382,0.120485197368
383,0.122545230263
384,0.124605263158
385,0.126539473684
386,0.127857894737
387,0.129176315789
388,0.130494736842
389,0.132080827068
390,0.134906015038
391,0.137731203008
392,0.140556390977
393,0.143381578947
394,0.146206766917
395,0.148015350877
396,0.149114035088
397,0.150212719298
398,0.151311403509
399,0.152410087719
400,0.15350877193
401,0.15460745614
402,0.156370614035
403,0.159117324561
404,0.161864035088
405,0.164610745614
406,0.16735745614
407,0.170440789474
408,0.173736842105
409,0.177032894737
410,0.179776315789
411,0.181753947368
412,0.183731578947
413,0.185709210526
414,0.18825
415,0.191546052632
416,0.194842105263
417,0.198138157895
418,0.201434210526
419,0.204730263158
420,0.208004385965
421,0.210751096491
422,0.213497807018
423,0.216244517544
424,0.21899122807
425,0.222286184211
426,0.227230263158
427,0.230740131579
428,0.233486842105
429,0.236233552632
430,0.238980263158
431,0.241726973684
432,0.246368421053
433,0.250875
434,0.254171052632
435,0.257467105263
436,0.261473684211
437,0.272254385965
438,0.276649122807
439,0.281043859649
440,0.289649122807
441,0.291846491228
442,0.294043859649
443,0.301506578947
444,0.307013157895
445,0.311480263158
446,0.314776315789
447,0.318072368421
448,0.321368421053
449,0.325399671053
450,0.331167763158
451,0.336935855263
452,0.342960526316
453,0.351200657895
454,0.357351973684
455,0.361472039474
456,0.365592105263
457,0.37014254386
458,0.375635964912
459,0.381129385965
460,0.387631578947
461,0.394223684211
462,0.405044736842
463,0.409659210526
464,0.414273684211
465,0.418888157895
466,0.425719298246
467,0.43450877193
468,0.442850877193
469,0.448344298246
470,0.453837719298
471,0.462585526316
472,0.471842105263
473,0.477335526316
474,0.482828947368
475,0.487911184211
476,0.493271929825
477,0.500962719298
478,0.508653508772
479,0.516759868421
480,0.524605263158
481,0.530373355263
482,0.536141447368
483,0.541909539474
484,0.553736842105
485,0.560328947368
486,0.566921052632
487,0.577332236842
488,0.587614035088
489,0.59200877193
490,0.596403508772
491,0.606371710526
492,0.617605263158
493,0.625800438596
494,0.631293859649
495,0.636787280702
496,0.646631578947
497,0.655655701754
498,0.663346491228
499,0.671037280702
500,0.680921052632
501,0.689864661654
502,0.697398496241
503,0.704932330827
504,0.713494736842
505,0.722723684211
506,0.731851973684
507,0.740916118421
508,0.749980263158
509,0.759158991228
510,0.768497807018
511,0.7778125
512,0.786052631579
513,0.794292763158
514,0.8015
515,0.808092105263
516,0.814684210526
517,0.819630263158
518,0.824244736842
519,0.828859210526
520,0.833473684211
521,0.83667251462
522,0.839602339181
523,0.842532163743
524,0.845280701754
525,0.847478070175
526,0.849675438596
527,0.851872807018
528,0.854070175439
529,0.856016447368
530,0.857664473684
531,0.8593125
532,0.861146616541
533,0.86350093985
534,0.865855263158
535,0.868209586466
536,0.870563909774
537,0.872918233083
538,0.876860902256
539,0.881569548872
540,0.886278195489
541,0.894385526316
542,0.902955263158
543,0.910942105263
544,0.918852631579
545,0.927543859649
546,0.936333333333
547,0.944364473684
548,0.951615789474
549,0.957720394737
550,0.962664473684
551,0.967608552632
552,0.972552631579
553,0.977496710526
554,0.982440789474
555,0.987113486842
556,0.989585526316
557,0.992057565789
558,0.994529605263
559,0.994736842105
560,0.994736842105
561,0.994736842105
562,0.994736842105
563,0.994322368421
564,0.991026315789
565,0.987730263158
566,0.980822368421
567,0.972912828947
568,0.967144736842
569,0.961376644737
570,0.955608552632
571,0.944114035088
572,0.939719298246
573,0.935324561404
574,0.912236842105
575,0.903234649123
576,0.895543859649
577,0.883904605263
578,0.869072368421
579,0.860542763158
580,0.851710526316
581,0.841822368421
582,0.833190789474
583,0.825587719298
584,0.821192982456
585,0.816798245614
586,0.810710526316
587,0.804118421053
588,0.797526315789
589,0.794736842105
590,0.794736842105
591,0.794736842105
592,0.794736842105
593,0.797628289474
594,0.802572368421
595,0.815657894737
596,0.825618421053
597,0.8305625
598,0.835506578947
599,0.840125
600,0.843421052632
601,0.846717105263
602,0.85000877193
603,0.852206140351
604,0.854403508772
605,0.857938596491
606,0.862333333333
607,0.865367105263
608,0.863389473684
609,0.861411842105
610,0.859434210526
611,0.856799342105
612,0.851855263158
613,0.847425986842
614,0.843305921053
615,0.839185855263
616,0.833289473684
617,0.825049342105
618,0.815345394737
619,0.802985197368
620,0.786644736842
621,0.764164473684
622,0.729756578947
623,0.716601973684
624,0.699947368421
625,0.6765625
626,0.633526315789
627,0.620342105263
628,0.587986842105
629,0.573154605263
630,0.554276315789
631,0.496598684211
632,0.481157894737
633,0.474565789474
634,0.447986842105
635,0.423059210526
636,0.410973684211
637,0.398888157895
638,0.374125
639,0.362131578947
640,0.343157894737
641,0.320361842105
642,0.30175877193
643,0.282138157895
644,0.264052631579
645,0.251842105263
646,0.243052631579
647,0.233457236842
648,0.221921052632
649,0.204644736842
650,0.186184210526
651,0.179592105263
652,0.174243421053
653,0.170123355263
654,0.166003289474
655,0.158569078947
656,0.143736842105
657,0.135950657895
658,0.131006578947
659,0.1260625
660,0.116842105263
661,0.110782894737
662,0.107323684211
663,0.102709210526
664,0.0980947368421
665,0.0934802631579
666,0.0891480263158
667,0.0866759868421
668,0.0842039473684
669,0.0817319078947
670,0.0790021929825
671,0.0762554824561
